fname,label
00063640.wav,Keys_jangling Tambourine Shatter
0013a1db.wav,Flute Violin_or_fiddle Hi-hat
002bb878.wav,Bass_drum Knock Tearing
002d392d.wav,Bass_drum Knock Snare_drum
00326aa9.wav,Oboe Flute Clarinet
0038a046.wav,Bass_drum Knock Finger_snapping
003995fa.wav,Harmonica Tearing Telephone
005ae625.wav,Gong Acoustic_guitar Electric_piano
007759c4.wav,Acoustic_guitar Clarinet Glockenspiel
008afd93.wav,Saxophone Cello Flute
00a161c0.wav,Cello Double_bass Gong
00a7a2f6.wav,Clarinet Acoustic_guitar Glockenspiel
00ae03f6.wav,Chime Harmonica Hi-hat
00b2404e.wav,Cello Violin_or_fiddle Drawer_open_or_close
00beb030.wav,Clarinet Glockenspiel Acoustic_guitar
00c4d5b8.wav,Acoustic_guitar Gong Double_bass
00c92c05.wav,Acoustic_guitar Glockenspiel Saxophone
00ccf065.wav,Bass_drum Gunshot_or_gunfire Snare_drum
00d0ab77.wav,Clarinet Glockenspiel Flute
00dffe3a.wav,Bass_drum Knock Gunshot_or_gunfire
00e33205.wav,Clarinet Glockenspiel Saxophone
00e7ed07.wav,Flute Violin_or_fiddle Clarinet
00eac343.wav,Violin_or_fiddle Clarinet Snare_drum
00f2f692.wav,Hi-hat Glockenspiel Violin_or_fiddle
0102a895.wav,Cello Double_bass Harmonica
010a0b3a.wav,Shatter Tambourine Keys_jangling
010eed01.wav,Trumpet Knock Squeak
01115622.wav,Shatter Keys_jangling Hi-hat
01198b7e.wav,Clarinet Violin_or_fiddle Oboe
01207ce5.wav,Tearing Hi-hat Fireworks
0137bfba.wav,Computer_keyboard Tearing Meow
014eb52e.wav,Flute Saxophone Cello
01608fa3.wav,Bass_drum Knock Gunshot_or_gunfire
0169348e.wav,Trumpet Saxophone Clarinet
016e52da.wav,Flute Double_bass Clarinet
0183b482.wav,Acoustic_guitar Electric_piano Cello
0185de6b.wav,Acoustic_guitar Electric_piano Double_bass
01a5a2a3.wav,Bark Telephone Cowbell
01aed32a.wav,Acoustic_guitar Electric_piano Glockenspiel
01afccc5.wav,Telephone Acoustic_guitar Laughter
01b4cdb5.wav,Acoustic_guitar Bus Squeak
01b85217.wav,Clarinet Flute Glockenspiel
01bb344f.wav,Acoustic_guitar Double_bass Violin_or_fiddle
01bede12.wav,Trumpet Saxophone Oboe
01c9d6d3.wav,Clarinet Flute Saxophone
01e628cb.wav,Clarinet Flute Acoustic_guitar
01e6e112.wav,Acoustic_guitar Telephone Harmonica
01e99e2d.wav,Cello Double_bass Violin_or_fiddle
01eccb6e.wav,Clarinet Saxophone Flute
01f27f99.wav,Fart Chime Keys_jangling
01f29edb.wav,Flute Cello Violin_or_fiddle
01f9883e.wav,Acoustic_guitar Laughter Fart
01fd22ba.wav,Bass_drum Telephone Electric_piano
01fe4a01.wav,Tearing Fireworks Shatter
02107093.wav,Electric_piano Bass_drum Shatter
02182ebd.wav,Hi-hat Snare_drum Shatter
02198549.wav,Keys_jangling Tearing Scissors
0220d48a.wav,Bass_drum Knock Gunshot_or_gunfire
02210ee7.wav,Flute Cello Violin_or_fiddle
022170df.wav,Clarinet Saxophone Flute
023431b2.wav,Harmonica Trumpet Hi-hat
023e7db3.wav,Flute Saxophone Clarinet
023eab1f.wav,Double_bass Knock Gunshot_or_gunfire
02482fdc.wav,Acoustic_guitar Violin_or_fiddle Glockenspiel
024e45b1.wav,Cello Saxophone Violin_or_fiddle
026820e6.wav,Fart Cough Writing
02697329.wav,Bass_drum Knock Finger_snapping
027a8b14.wav,Finger_snapping Tearing Tambourine
027dbe3e.wav,Bass_drum Knock Double_bass
027f06cc.wav,Cough Squeak Laughter
028278f0.wav,Trumpet Meow Acoustic_guitar
028db587.wav,Double_bass Bass_drum Oboe
02960f07.wav,Tearing Scissors Shatter
0298b2c6.wav,Flute Clarinet Harmonica
02a0eb3c.wav,Tearing Bus Acoustic_guitar
02ad476f.wav,Squeak Drawer_open_or_close Meow
02af55f6.wav,Acoustic_guitar Electric_piano Cello
02c3af87.wav,Trumpet Oboe Violin_or_fiddle
02c46d0b.wav,Cello Bus Double_bass
02c6f112.wav,Cello Violin_or_fiddle Double_bass
02cb4d01.wav,Bass_drum Double_bass Knock
02d5dc55.wav,Bass_drum Knock Gunshot_or_gunfire
02d9b93c.wav,Saxophone Trumpet Snare_drum
02df943b.wav,Bass_drum Knock Finger_snapping
02e99b5e.wav,Cello Saxophone Bus
02f8d82c.wav,Trumpet Meow Saxophone
02fb6c5b.wav,Knock Bass_drum Fireworks
0300b76b.wav,Acoustic_guitar Laughter Telephone
0303e3a5.wav,Telephone Drawer_open_or_close Bass_drum
03079bb2.wav,Computer_keyboard Writing Squeak
030bacc6.wav,Drawer_open_or_close Cello Microwave_oven
030db750.wav,Squeak Telephone Meow
0310089a.wav,Flute Glockenspiel Cowbell
0316ff65.wav,Bass_drum Knock Gunshot_or_gunfire
03199dbe.wav,Cello Violin_or_fiddle Double_bass
031b6d8f.wav,Flute Harmonica Saxophone
03319789.wav,Violin_or_fiddle Cowbell Finger_snapping
033a0cbe.wav,Knock Bass_drum Gunshot_or_gunfire
0345130c.wav,Trumpet Saxophone Cello
034b1b41.wav,Flute Harmonica Chime
034c1c69.wav,Flute Saxophone Harmonica
035e420f.wav,Hi-hat Tambourine Cowbell
036c1697.wav,Tearing Acoustic_guitar Scissors
036f228c.wav,Clarinet Oboe Saxophone
03786473.wav,Violin_or_fiddle Hi-hat Clarinet
037e7b6f.wav,Flute Cello Violin_or_fiddle
0381efd3.wav,Double_bass Bus Acoustic_guitar
038397e9.wav,Bass_drum Gunshot_or_gunfire Snare_drum
03858091.wav,Bass_drum Knock Gunshot_or_gunfire
03888259.wav,Double_bass Electric_piano Acoustic_guitar
0394e0d4.wav,Hi-hat Gong Shatter
03953467.wav,Flute Saxophone Harmonica
039d36e9.wav,Cello Violin_or_fiddle Flute
03ab8828.wav,Fireworks Gunshot_or_gunfire Snare_drum
03af84e5.wav,Clarinet Oboe Violin_or_fiddle
03b7faf1.wav,Tearing Writing Finger_snapping
03c1c5f4.wav,Flute Harmonica Saxophone
03c5bfbb.wav,Gunshot_or_gunfire Fireworks Knock
03d2bdca.wav,Clarinet Saxophone Acoustic_guitar
03d5a89c.wav,Clarinet Violin_or_fiddle Oboe
03e1e393.wav,Acoustic_guitar Burping_or_eructation Telephone
03e2ecd9.wav,Electric_piano Acoustic_guitar Gong
03e860b2.wav,Trumpet Saxophone Hi-hat
03f2e21f.wav,Cello Harmonica Saxophone
03f39877.wav,Hi-hat Snare_drum Scissors
03fafd5b.wav,Double_bass Acoustic_guitar Cello
03fccc98.wav,Bass_drum Gunshot_or_gunfire Knock
0402129f.wav,Snare_drum Drawer_open_or_close Squeak
040258a9.wav,Cello Bus Double_bass
041521b0.wav,Bass_drum Gunshot_or_gunfire Knock
04154da3.wav,Bass_drum Electric_piano Cowbell
0419676b.wav,Clarinet Glockenspiel Trumpet
