fname,label
00063640.wav,Shatter Keys_jangling Scissors
0013a1db.wav,Flute Violin_or_fiddle Trumpet
002bb878.wav,Bass_drum Knock Gunshot_or_gunfire
002d392d.wav,Bass_drum Knock Snare_drum
00326aa9.wav,Oboe Saxophone Flute
0038a046.wav,Bass_drum Knock Double_bass
003995fa.wav,Squeak Telephone Violin_or_fiddle
005ae625.wav,Electric_piano Acoustic_guitar Gong
007759c4.wav,Clarinet Telephone Acoustic_guitar
008afd93.wav,Saxophone Flute Clarinet
00a161c0.wav,Cello Saxophone Violin_or_fiddle
00a7a2f6.wav,Clarinet Electric_piano Acoustic_guitar
00ae03f6.wav,Chime Harmonica Tambourine
00b2404e.wav,Cello Saxophone Violin_or_fiddle
00beb030.wav,Clarinet Saxophone Gong
00c4d5b8.wav,Acoustic_guitar Double_bass Gong
00c92c05.wav,Acoustic_guitar Clarinet Electric_piano
00ccf065.wav,Bass_drum Electric_piano Telephone
00d0ab77.wav,Clarinet Saxophone Glockenspiel
00dffe3a.wav,Bass_drum Electric_piano Telephone
00e33205.wav,Clarinet Saxophone Flute
00e7ed07.wav,Flute Clarinet Saxophone
00eac343.wav,Electric_piano Telephone Violin_or_fiddle
00f2f692.wav,Hi-hat Violin_or_fiddle Clarinet
0102a895.wav,Cello Double_bass Saxophone
010a0b3a.wav,Shatter Tambourine Keys_jangling
010eed01.wav,Knock Finger_snapping Gunshot_or_gunfire
01115622.wav,Shatter Cough Fart
01198b7e.wav,Clarinet Oboe Electric_piano
01207ce5.wav,Tearing Hi-hat Bass_drum
0137bfba.wav,Computer_keyboard Acoustic_guitar Meow
014eb52e.wav,Flute Saxophone Trumpet
01608fa3.wav,Bass_drum Knock Electric_piano
0169348e.wav,Clarinet Trumpet Saxophone
016e52da.wav,Flute Clarinet Scissors
0183b482.wav,Acoustic_guitar Electric_piano Clarinet
0185de6b.wav,Acoustic_guitar Electric_piano Gong
01a5a2a3.wav,Bark Laughter Telephone
01aed32a.wav,Acoustic_guitar Electric_piano Clarinet
01afccc5.wav,Acoustic_guitar Laughter Telephone
01b4cdb5.wav,Acoustic_guitar Bus Writing
01b85217.wav,Clarinet Telephone Glockenspiel
01bb344f.wav,Acoustic_guitar Double_bass Cello
01bede12.wav,Trumpet Saxophone Electric_piano
01c9d6d3.wav,Flute Clarinet Saxophone
01e628cb.wav,Clarinet Flute Saxophone
01e6e112.wav,Acoustic_guitar Squeak Telephone
01e99e2d.wav,Cello Violin_or_fiddle Telephone
01eccb6e.wav,Clarinet Saxophone Telephone
01f27f99.wav,Fart Cough Laughter
01f29edb.wav,Flute Cello Violin_or_fiddle
01f9883e.wav,Acoustic_guitar Laughter Saxophone
01fd22ba.wav,Bass_drum Telephone Electric_piano
01fe4a01.wav,Tearing Fireworks Bus
02107093.wav,Electric_piano Double_bass Finger_snapping
02182ebd.wav,Hi-hat Tearing Snare_drum
02198549.wav,Computer_keyboard Scissors Keys_jangling
0220d48a.wav,Bass_drum Gunshot_or_gunfire Knock
02210ee7.wav,Flute Cello Violin_or_fiddle
022170df.wav,Clarinet Saxophone Flute
023431b2.wav,Trumpet Violin_or_fiddle Harmonica
023e7db3.wav,Flute Saxophone Clarinet
023eab1f.wav,Double_bass Bus Cello
02482fdc.wav,Acoustic_guitar Double_bass Violin_or_fiddle
024e45b1.wav,Cello Harmonica Violin_or_fiddle
026820e6.wav,Cough Fart Burping_or_eructation
02697329.wav,Bass_drum Finger_snapping Knock
027a8b14.wav,Finger_snapping Tearing Tambourine
027dbe3e.wav,Bass_drum Double_bass Knock
027f06cc.wav,Cough Squeak Laughter
028278f0.wav,Trumpet Acoustic_guitar Clarinet
028db587.wav,Double_bass Knock Cello
02960f07.wav,Scissors Writing Laughter
0298b2c6.wav,Flute Saxophone Clarinet
02a0eb3c.wav,Acoustic_guitar Bus Tearing
02ad476f.wav,Squeak Laughter Violin_or_fiddle
02af55f6.wav,Acoustic_guitar Saxophone Electric_piano
02c3af87.wav,Trumpet Oboe Saxophone
02c46d0b.wav,Cello Double_bass Bus
02c6f112.wav,Cello Violin_or_fiddle Double_bass
02cb4d01.wav,Double_bass Bass_drum Gunshot_or_gunfire
02d5dc55.wav,Bass_drum Knock Snare_drum
02d9b93c.wav,Saxophone Clarinet Electric_piano
02df943b.wav,Bass_drum Knock Snare_drum
02e99b5e.wav,Cello Saxophone Hi-hat
02f8d82c.wav,Trumpet Saxophone Applause
02fb6c5b.wav,Knock Bass_drum Drawer_open_or_close
0300b76b.wav,Acoustic_guitar Laughter Burping_or_eructation
0303e3a5.wav,Telephone Bass_drum Drawer_open_or_close
03079bb2.wav,Writing Computer_keyboard Scissors
030bacc6.wav,Drawer_open_or_close Telephone Meow
030db750.wav,Telephone Squeak Cough
0310089a.wav,Flute Cowbell Double_bass
0316ff65.wav,Bass_drum Knock Tearing
03199dbe.wav,Cello Double_bass Violin_or_fiddle
031b6d8f.wav,Flute Clarinet Saxophone
03319789.wav,Violin_or_fiddle Cowbell Hi-hat
033a0cbe.wav,Bass_drum Knock Double_bass
0345130c.wav,Trumpet Saxophone Cello
034b1b41.wav,Flute Clarinet Harmonica
034c1c69.wav,Flute Saxophone Clarinet
035e420f.wav,Cowbell Burping_or_eructation Hi-hat
036c1697.wav,Acoustic_guitar Tearing Scissors
036f228c.wav,Clarinet Saxophone Oboe
03786473.wav,Violin_or_fiddle Clarinet Squeak
037e7b6f.wav,Flute Cello Violin_or_fiddle
0381efd3.wav,Double_bass Acoustic_guitar Bus
038397e9.wav,Bass_drum Snare_drum Cowbell
03858091.wav,Bass_drum Knock Finger_snapping
03888259.wav,Electric_piano Double_bass Acoustic_guitar
0394e0d4.wav,Hi-hat Shatter Cowbell
03953467.wav,Flute Saxophone Clarinet
039d36e9.wav,Cello Violin_or_fiddle Harmonica
03ab8828.wav,Fireworks Microwave_oven Saxophone
03af84e5.wav,Clarinet Oboe Saxophone
03b7faf1.wav,Writing Burping_or_eructation Tearing
03c1c5f4.wav,Flute Saxophone Harmonica
03c5bfbb.wav,Gunshot_or_gunfire Knock Fireworks
03d2bdca.wav,Clarinet Saxophone Trumpet
03d5a89c.wav,Clarinet Violin_or_fiddle Glockenspiel
03e1e393.wav,Acoustic_guitar Burping_or_eructation Laughter
03e2ecd9.wav,Electric_piano Acoustic_guitar Cello
03e860b2.wav,Trumpet Saxophone Flute
03f2e21f.wav,Cello Saxophone Harmonica
03f39877.wav,Hi-hat Writing Snare_drum
03fafd5b.wav,Double_bass Cello Acoustic_guitar
03fccc98.wav,Bass_drum Knock Gunshot_or_gunfire
0402129f.wav,Snare_drum Squeak Drawer_open_or_close
040258a9.wav,Cello Double_bass Writing
041521b0.wav,Bass_drum Gunshot_or_gunfire Snare_drum
04154da3.wav,Bass_drum Electric_piano Snare_drum
0419676b.wav,Clarinet Saxophone Oboe
041983cd.wav,Acoustic_guitar Electric_piano Double_bass
04199401.wav,Fart Drawer_open_or_close Keys_jangling
041c68ec.wav,Cello Harmonica Violin_or_fiddle
041c7581.wav,Cello Violin_or_fiddle Harmonica
041eed83.wav,Drawer_open_or_close Writing Computer_keyboard
0422b811.wav,Burping_or_eructation Cough Knock
0448c553.wav,Bass_drum Bark Knock
0448d513.wav,Cello Violin_or_fiddle Saxophone
044aef8a.wav,Squeak Cough Writing
045931e0.wav,Bark Telephone Meow
0459ee65.wav,Clarinet Saxophone Oboe
045c6122.wav,Gunshot_or_gunfire Fart Bass_drum
045c9ea8.wav,Clarinet Glockenspiel Saxophone
04605af5.wav,Shatter Cough Hi-hat
046250d3.wav,Cello Double_bass Saxophone
046486df.wav,Computer_keyboard Writing Scissors
0468ad68.wav,Flute Cello Clarinet
046e86b5.wav,Hi-hat Shatter Glockenspiel
047b5857.wav,Cello Violin_or_fiddle Gong
047bf19c.wav,Flute Clarinet Harmonica
047e0d21.wav,Trumpet Harmonica Clarinet
048470a5.wav,Squeak Telephone Laughter
04a301e9.wav,Trumpet Violin_or_fiddle Squeak
04ab46a9.wav,Cello Saxophone Double_bass
04ab4e22.wav,Tambourine Keys_jangling Hi-hat
04b031df.wav,Hi-hat Cowbell Snare_drum
04b249bd.wav,Drawer_open_or_close Squeak Writing
04b7ef77.wav,Flute Violin_or_fiddle Saxophone
04bdae57.wav,Hi-hat Snare_drum Gong
04c2ed9c.wav,Clarinet Saxophone Glockenspiel
04d15abd.wav,Trumpet Applause Saxophone
04dbef05.wav,Cello Violin_or_fiddle Saxophone
04dddbf5.wav,Bass_drum Electric_piano Telephone
04ecda67.wav,Bass_drum Gunshot_or_gunfire Knock
04ed8568.wav,Bass_drum Finger_snapping Knock
04f232c6.wav,Bass_drum Knock Gunshot_or_gunfire
04f46a27.wav,Bass_drum Telephone Electric_piano
04f85a49.wav,Saxophone Acoustic_guitar Cello
04fb8280.wav,Acoustic_guitar Electric_piano Double_bass
0509ce2f.wav,Hi-hat Harmonica Gong
0520faf4.wav,Clarinet Saxophone Glockenspiel
05296d2a.wav,Clarinet Saxophone Acoustic_guitar
0529d428.wav,Bass_drum Double_bass Knock
0539bb41.wav,Acoustic_guitar Laughter Saxophone
053a5fc6.wav,Hi-hat Shatter Harmonica
053b4c56.wav,Fart Squeak Shatter
053e7bb5.wav,Snare_drum Hi-hat Squeak
054508f3.wav,Bass_drum Electric_piano Snare_drum
0548124b.wav,Gunshot_or_gunfire Double_bass Bass_drum
054dbf39.wav,Clarinet Violin_or_fiddle Oboe
054eeab6.wav,Bark Fireworks Cough
05562991.wav,Flute Harmonica Clarinet
0558af35.wav,Squeak Meow Trumpet
0568741b.wav,Acoustic_guitar Clarinet Glockenspiel
05723b3a.wav,Cello Double_bass Electric_piano
057425e6.wav,Fart Keys_jangling Cough
0576d7ba.wav,Fart Squeak Shatter
057c2963.wav,Clarinet Telephone Saxophone
0586f0e0.wav,Meow Squeak Telephone
058a0e87.wav,Bass_drum Electric_piano Snare_drum
058e63ea.wav,Tambourine Keys_jangling Hi-hat
0594d8c2.wav,Hi-hat Glockenspiel Gong
059d5420.wav,Saxophone Clarinet Violin_or_fiddle
059ffef4.wav,Trumpet Acoustic_guitar Violin_or_fiddle
05a15a14.wav,Flute Cello Harmonica
05ad10fb.wav,Trumpet Cello Gong
05ae0583.wav,Glockenspiel Cowbell Gong
05c2056b.wav,Flute Cello Clarinet
05c8453f.wav,Applause Fireworks Gunshot_or_gunfire
05cae96f.wav,Tearing Gunshot_or_gunfire Writing
05cc88d2.wav,Tearing Shatter Snare_drum
05ccb0ff.wav,Acoustic_guitar Bus Burping_or_eructation
05f3c709.wav,Laughter Gong Gunshot_or_gunfire
05f40290.wav,Cello Flute Gong
05fc58ee.wav,Bass_drum Gunshot_or_gunfire Snare_drum
05fca090.wav,Flute Harmonica Saxophone
060428bd.wav,Acoustic_guitar Gong Electric_piano
0608d8b7.wav,Saxophone Fireworks Clarinet
06123abf.wav,Acoustic_guitar Telephone Glockenspiel
062c3119.wav,Clarinet Saxophone Flute
062f9f91.wav,Laughter Cough Squeak
06308a6b.wav,Cello Saxophone Acoustic_guitar
0630cf5e.wav,Acoustic_guitar Electric_piano Gong
0638da1a.wav,Snare_drum Harmonica Hi-hat
063d81f8.wav,Clarinet Trumpet Saxophone
06718b47.wav,Trumpet Saxophone Squeak
0671a98a.wav,Trumpet Oboe Saxophone
06775f3c.wav,Writing Acoustic_guitar Laughter
0678a571.wav,Trumpet Oboe Saxophone
067d6a04.wav,Flute Saxophone Clarinet
06827666.wav,Acoustic_guitar Clarinet Electric_piano
0682b1f6.wav,Cowbell Burping_or_eructation Snare_drum
0689d2f6.wav,Bass_drum Knock Snare_drum
069b1efa.wav,Flute Saxophone Harmonica
069b4384.wav,Bass_drum Knock Finger_snapping
069e4fb3.wav,Bus Fireworks Squeak
06b27161.wav,Violin_or_fiddle Flute Cello
06bb374e.wav,Fart Squeak Writing
06bd2694.wav,Bass_drum Snare_drum Gunshot_or_gunfire
