fname,label
00063640.wav,Keys_jangling
0013a1db.wav,Flute
002bb878.wav,Bass_drum
002d392d.wav,Bass_drum
00326aa9.wav,Oboe
0038a046.wav,Bass_drum
003995fa.wav,Squeak
005ae625.wav,Electric_piano
007759c4.wav,Clarinet
008afd93.wav,Saxophone
00a161c0.wav,Cello
00a7a2f6.wav,Clarinet
00ae03f6.wav,Chime
00b2404e.wav,Cello
00beb030.wav,Clarinet
00c4d5b8.wav,Cello
00c92c05.wav,Electric_piano
00ccf065.wav,Bass_drum
00d0ab77.wav,Clarinet
00dffe3a.wav,Bass_drum
00e33205.wav,Clarinet
00e7ed07.wav,Flute
00eac343.wav,Squeak
00f2f692.wav,Chime
0102a895.wav,Acoustic_guitar
010a0b3a.wav,Shatter
010eed01.wav,Trumpet
01115622.wav,Shatter
01198b7e.wav,Clarinet
01207ce5.wav,Trumpet
0137bfba.wav,Writing
014eb52e.wav,Flute
01608fa3.wav,Bass_drum
0169348e.wav,Clarinet
016e52da.wav,Flute
0183b482.wav,Electric_piano
0185de6b.wav,Acoustic_guitar
01a5a2a3.wav,Bark
01aed32a.wav,Electric_piano
01afccc5.wav,Acoustic_guitar
01b4cdb5.wav,Acoustic_guitar
01b85217.wav,Clarinet
01bb344f.wav,Gong
01bede12.wav,Trumpet
01c9d6d3.wav,Clarinet
01e628cb.wav,Clarinet
01e6e112.wav,Acoustic_guitar
01e99e2d.wav,Clarinet
01eccb6e.wav,Clarinet
01f27f99.wav,Keys_jangling
01f29edb.wav,Clarinet
01f9883e.wav,Acoustic_guitar
01fd22ba.wav,Bass_drum
01fe4a01.wav,Drawer_open_or_close
02107093.wav,Bass_drum
02182ebd.wav,Hi-hat
02198549.wav,Keys_jangling
0220d48a.wav,Bass_drum
02210ee7.wav,Flute
022170df.wav,Clarinet
023431b2.wav,Trumpet
023e7db3.wav,Flute
023eab1f.wav,Double_bass
02482fdc.wav,Acoustic_guitar
024e45b1.wav,Cello
026820e6.wav,Laughter
