fname,label
00063640.wav,Computer_keyboard Keys_jangling Tambourine
0013a1db.wav,Flute Violin_or_fiddle Hi-hat
002bb878.wav,Bass_drum Gunshot_or_gunfire Snare_drum
002d392d.wav,Bass_drum Knock Flute
00326aa9.wav,Oboe Gong Squeak
0038a046.wav,Bass_drum Knock Cowbell
003995fa.wav,Finger_snapping Meow Squeak
005ae625.wav,Electric_piano Trumpet Acoustic_guitar
007759c4.wav,Acoustic_guitar Flute Electric_piano
008afd93.wav,Saxophone Flute Violin_or_fiddle
00a161c0.wav,Cello Trumpet Hi-hat
00a7a2f6.wav,Clarinet Acoustic_guitar Electric_piano
00ae03f6.wav,Chime Squeak Fireworks
00b2404e.wav,Cello Double_bass Violin_or_fiddle
00beb030.wav,Clarinet Gong Glockenspiel
00c4d5b8.wav,Acoustic_guitar Cello Hi-hat
00c92c05.wav,Acoustic_guitar Glockenspiel Chime
00ccf065.wav,Bass_drum Snare_drum Double_bass
00d0ab77.wav,Clarinet Acoustic_guitar Flute
00dffe3a.wav,Bass_drum Snare_drum Knock
00e33205.wav,Clarinet Acoustic_guitar Flute
00e7ed07.wav,Flute Saxophone Trumpet
00eac343.wav,Electric_piano Glockenspiel Clarinet
00f2f692.wav,Hi-hat Harmonica Glockenspiel
0102a895.wav,Cello Trumpet Double_bass
010a0b3a.wav,Shatter Hi-hat Keys_jangling
010eed01.wav,Trumpet Finger_snapping Knock
01115622.wav,Shatter Tearing Gunshot_or_gunfire
01198b7e.wav,Clarinet Flute Chime
01207ce5.wav,Hi-hat Snare_drum Finger_snapping
0137bfba.wav,Fireworks Applause Writing
014eb52e.wav,Flute Trumpet Violin_or_fiddle
01608fa3.wav,Bass_drum Knock Double_bass
0169348e.wav,Clarinet Cello Trumpet
016e52da.wav,Flute Chime Glockenspiel
0183b482.wav,Acoustic_guitar Gong Electric_piano
0185de6b.wav,Cello Gong Acoustic_guitar
01a5a2a3.wav,Bark Telephone Laughter
01aed32a.wav,Acoustic_guitar Flute Violin_or_fiddle
