fname,label
00063640.wav,Keys_jangling Tambourine Shatter
0013a1db.wav,Flute Violin_or_fiddle Oboe
002bb878.wav,Bass_drum Knock Fireworks
002d392d.wav,Bass_drum Double_bass Knock
00326aa9.wav,Oboe Clarinet Electric_piano
0038a046.wav,Bass_drum Knock Shatter
003995fa.wav,Squeak Glockenspiel Fireworks
005ae625.wav,Electric_piano Clarinet Gong
007759c4.wav,Clarinet Telephone Flute
008afd93.wav,Saxophone Clarinet Flute
00a161c0.wav,Cello Acoustic_guitar Gong
00a7a2f6.wav,Clarinet Flute Chime
00ae03f6.wav,Chime Tearing Keys_jangling
00b2404e.wav,Cello Double_bass Saxophone
00beb030.wav,Clarinet Gong Telephone
00c4d5b8.wav,Acoustic_guitar Cello Gong
00c92c05.wav,Electric_piano Acoustic_guitar Gong
00ccf065.wav,Bass_drum Snare_drum Trumpet
00d0ab77.wav,Clarinet Flute Telephone
00dffe3a.wav,Bass_drum Snare_drum Trumpet
00e33205.wav,Clarinet Telephone Cowbell
00e7ed07.wav,Flute Saxophone Violin_or_fiddle
00eac343.wav,Squeak Electric_piano Clarinet
00f2f692.wav,Violin_or_fiddle Flute Harmonica
0102a895.wav,Cello Acoustic_guitar Electric_piano
010a0b3a.wav,Shatter Cough Squeak
010eed01.wav,Trumpet Knock Finger_snapping
01115622.wav,Shatter Hi-hat Tambourine
01198b7e.wav,Clarinet Flute Violin_or_fiddle
01207ce5.wav,Hi-hat Tearing Trumpet
0137bfba.wav,Bark Laughter Writing
014eb52e.wav,Flute Saxophone Clarinet
01608fa3.wav,Bass_drum Double_bass Knock
0169348e.wav,Clarinet Saxophone Flute
016e52da.wav,Flute Violin_or_fiddle Clarinet
0183b482.wav,Electric_piano Acoustic_guitar Cello
0185de6b.wav,Acoustic_guitar Laughter Electric_piano
01a5a2a3.wav,Bark Telephone Laughter
01aed32a.wav,Electric_piano Acoustic_guitar Saxophone
01afccc5.wav,Acoustic_guitar Flute Laughter
01b4cdb5.wav,Acoustic_guitar Bark Electric_piano
01b85217.wav,Clarinet Telephone Chime
01bb344f.wav,Gong Acoustic_guitar Cello
01bede12.wav,Trumpet Saxophone Flute
01c9d6d3.wav,Clarinet Flute Saxophone
01e628cb.wav,Clarinet Flute Telephone
01e6e112.wav,Laughter Acoustic_guitar Squeak
01e99e2d.wav,Clarinet Cello Saxophone
01eccb6e.wav,Clarinet Telephone Flute
01f27f99.wav,Shatter Keys_jangling Bus
01f29edb.wav,Clarinet Flute Oboe
