fname,label
00063640.wav,Shatter Finger_snapping Keys_jangling
0013a1db.wav,Flute Violin_or_fiddle Oboe
002bb878.wav,Bass_drum Gunshot_or_gunfire Knock
002d392d.wav,Bass_drum Knock Gunshot_or_gunfire
00326aa9.wav,Oboe Violin_or_fiddle Flute
0038a046.wav,Knock Bass_drum Electric_piano
003995fa.wav,Glockenspiel Squeak Harmonica
005ae625.wav,Acoustic_guitar Electric_piano Gong
007759c4.wav,Acoustic_guitar Telephone Clarinet
008afd93.wav,Saxophone Flute Trumpet
00a161c0.wav,Cello Double_bass Acoustic_guitar
00a7a2f6.wav,Clarinet Electric_piano Acoustic_guitar
00ae03f6.wav,Chime Harmonica Scissors
00b2404e.wav,Cello Violin_or_fiddle Double_bass
00beb030.wav,Clarinet Saxophone Glockenspiel
00c4d5b8.wav,Acoustic_guitar Cello Gong
00c92c05.wav,Acoustic_guitar Glockenspiel Electric_piano
00ccf065.wav,Bass_drum Gunshot_or_gunfire Knock
00d0ab77.wav,Clarinet Flute Saxophone
00dffe3a.wav,Bass_drum Knock Gunshot_or_gunfire
00e33205.wav,Clarinet Flute Saxophone
00e7ed07.wav,Flute Violin_or_fiddle Clarinet
00eac343.wav,Violin_or_fiddle Glockenspiel Electric_piano
00f2f692.wav,Violin_or_fiddle Hi-hat Glockenspiel
0102a895.wav,Cello Double_bass Drawer_open_or_close
010a0b3a.wav,Shatter Tambourine Keys_jangling
010eed01.wav,Knock Gunshot_or_gunfire Finger_snapping
01115622.wav,Shatter Tearing Gunshot_or_gunfire
01198b7e.wav,Clarinet Flute Chime
01207ce5.wav,Tearing Fireworks Hi-hat
0137bfba.wav,Computer_keyboard Writing Finger_snapping
014eb52e.wav,Flute Saxophone Glockenspiel
01608fa3.wav,Bass_drum Knock Gunshot_or_gunfire
0169348e.wav,Clarinet Flute Trumpet
016e52da.wav,Flute Glockenspiel Hi-hat
0183b482.wav,Acoustic_guitar Cello Clarinet
0185de6b.wav,Acoustic_guitar Electric_piano Cello
01a5a2a3.wav,Bark Telephone Laughter
01aed32a.wav,Acoustic_guitar Clarinet Flute
01afccc5.wav,Acoustic_guitar Telephone Laughter
01b4cdb5.wav,Bus Writing Computer_keyboard
01b85217.wav,Clarinet Flute Acoustic_guitar
01bb344f.wav,Double_bass Acoustic_guitar Cello
01bede12.wav,Trumpet Saxophone Oboe
01c9d6d3.wav,Flute Clarinet Saxophone
01e628cb.wav,Clarinet Flute Acoustic_guitar
01e6e112.wav,Harmonica Telephone Squeak
01e99e2d.wav,Cello Violin_or_fiddle Acoustic_guitar
01eccb6e.wav,Clarinet Flute Saxophone
01f27f99.wav,Fart Tambourine Chime
01f29edb.wav,Flute Violin_or_fiddle Cello
01f9883e.wav,Acoustic_guitar Saxophone Laughter
01fd22ba.wav,Bass_drum Telephone Electric_piano
01fe4a01.wav,Fireworks Tearing Bus
02107093.wav,Electric_piano Knock Double_bass
02182ebd.wav,Hi-hat Snare_drum Finger_snapping
02198549.wav,Keys_jangling Computer_keyboard Writing
0220d48a.wav,Bass_drum Knock Gunshot_or_gunfire
02210ee7.wav,Flute Violin_or_fiddle Cello
022170df.wav,Clarinet Flute Saxophone
023431b2.wav,Trumpet Harmonica Hi-hat
023e7db3.wav,Flute Saxophone Clarinet
023eab1f.wav,Double_bass Knock Bus
02482fdc.wav,Acoustic_guitar Glockenspiel Gong
024e45b1.wav,Cello Acoustic_guitar Saxophone
026820e6.wav,Cough Burping_or_eructation Fart
02697329.wav,Bass_drum Knock Gunshot_or_gunfire
027a8b14.wav,Finger_snapping Tearing Tambourine
027dbe3e.wav,Bass_drum Knock Double_bass
027f06cc.wav,Cough Squeak Violin_or_fiddle
028278f0.wav,Trumpet Acoustic_guitar Oboe
028db587.wav,Double_bass Knock Bass_drum
02960f07.wav,Scissors Tearing Writing
0298b2c6.wav,Flute Saxophone Harmonica
02a0eb3c.wav,Bus Drawer_open_or_close Tearing
02ad476f.wav,Squeak Meow Drawer_open_or_close
02af55f6.wav,Acoustic_guitar Electric_piano Cello
02c3af87.wav,Trumpet Oboe Saxophone
02c46d0b.wav,Cello Double_bass Bus
02c6f112.wav,Cello Violin_or_fiddle Acoustic_guitar
02cb4d01.wav,Knock Bass_drum Double_bass
02d5dc55.wav,Bass_drum Knock Gunshot_or_gunfire
02d9b93c.wav,Saxophone Flute Clarinet
02df943b.wav,Bass_drum Knock Electric_piano
02e99b5e.wav,Cello Microwave_oven Bus
02f8d82c.wav,Trumpet Saxophone Oboe
02fb6c5b.wav,Knock Bass_drum Drawer_open_or_close
0300b76b.wav,Acoustic_guitar Laughter Telephone
0303e3a5.wav,Microwave_oven Telephone Bass_drum
03079bb2.wav,Writing Computer_keyboard Scissors
030bacc6.wav,Drawer_open_or_close Microwave_oven Fireworks
030db750.wav,Shatter Telephone Squeak
0310089a.wav,Flute Hi-hat Cowbell
0316ff65.wav,Bass_drum Knock Gunshot_or_gunfire
03199dbe.wav,Cello Double_bass Knock
031b6d8f.wav,Flute Clarinet Harmonica
03319789.wav,Violin_or_fiddle Bark Cowbell
033a0cbe.wav,Knock Bass_drum Microwave_oven
0345130c.wav,Trumpet Saxophone Cello
034b1b41.wav,Flute Glockenspiel Harmonica
034c1c69.wav,Flute Saxophone Hi-hat
035e420f.wav,Hi-hat Cowbell Fart
036c1697.wav,Tearing Writing Acoustic_guitar
036f228c.wav,Clarinet Saxophone Flute
03786473.wav,Chime Clarinet Glockenspiel
037e7b6f.wav,Flute Violin_or_fiddle Cello
0381efd3.wav,Double_bass Acoustic_guitar Cello
038397e9.wav,Bass_drum Knock Microwave_oven
03858091.wav,Bass_drum Knock Gunshot_or_gunfire
03888259.wav,Double_bass Electric_piano Acoustic_guitar
0394e0d4.wav,Hi-hat Glockenspiel Snare_drum
03953467.wav,Flute Hi-hat Saxophone
039d36e9.wav,Cello Violin_or_fiddle Flute
03ab8828.wav,Fireworks Gunshot_or_gunfire Snare_drum
03af84e5.wav,Clarinet Oboe Flute
03b7faf1.wav,Writing Tearing Finger_snapping
03c1c5f4.wav,Flute Harmonica Violin_or_fiddle
03c5bfbb.wav,Gunshot_or_gunfire Fireworks Knock
03d2bdca.wav,Clarinet Saxophone Flute
03d5a89c.wav,Clarinet Flute Violin_or_fiddle
03e1e393.wav,Laughter Acoustic_guitar Burping_or_eructation
03e2ecd9.wav,Electric_piano Acoustic_guitar Cello
