fname,label
00063640.wav,Hi-hat Keys_jangling Computer_keyboard
0013a1db.wav,Flute Violin_or_fiddle Gong
002bb878.wav,Bass_drum Knock Gunshot_or_gunfire
002d392d.wav,Bass_drum Double_bass Knock
00326aa9.wav,Oboe Electric_piano Gong
0038a046.wav,Bass_drum Knock Electric_piano
003995fa.wav,Squeak Fireworks Bark
005ae625.wav,Electric_piano Gong Violin_or_fiddle
007759c4.wav,Telephone Clarinet Acoustic_guitar
008afd93.wav,Saxophone Clarinet Flute
00a161c0.wav,Cello Acoustic_guitar Electric_piano
00a7a2f6.wav,Clarinet Flute Acoustic_guitar
00ae03f6.wav,Chime Keys_jangling Tambourine
00b2404e.wav,Cello Saxophone Squeak
00beb030.wav,Clarinet Chime Meow
00c4d5b8.wav,Acoustic_guitar Cello Gong
00c92c05.wav,Acoustic_guitar Electric_piano Gong
00ccf065.wav,Bass_drum Snare_drum Hi-hat
00d0ab77.wav,Clarinet Flute Saxophone
00dffe3a.wav,Bass_drum Knock Snare_drum
00e33205.wav,Clarinet Saxophone Harmonica
00e7ed07.wav,Flute Violin_or_fiddle Harmonica
00eac343.wav,Electric_piano Violin_or_fiddle Flute
00f2f692.wav,Hi-hat Violin_or_fiddle Harmonica
0102a895.wav,Cello Double_bass Acoustic_guitar
010a0b3a.wav,Shatter Hi-hat Tambourine
010eed01.wav,Trumpet Knock Finger_snapping
01115622.wav,Hi-hat Shatter Tearing
01198b7e.wav,Clarinet Oboe Flute
01207ce5.wav,Hi-hat Tearing Finger_snapping
0137bfba.wav,Applause Fart Laughter
014eb52e.wav,Flute Cello Trumpet
01608fa3.wav,Bass_drum Double_bass Knock
0169348e.wav,Clarinet Trumpet Saxophone
016e52da.wav,Flute Clarinet Chime
0183b482.wav,Electric_piano Saxophone Clarinet
0185de6b.wav,Acoustic_guitar Electric_piano Double_bass
01a5a2a3.wav,Bark Telephone Laughter
01aed32a.wav,Electric_piano Acoustic_guitar Saxophone
01afccc5.wav,Acoustic_guitar Flute Cough
01b4cdb5.wav,Acoustic_guitar Trumpet Cello
01b85217.wav,Clarinet Telephone Electric_piano
01bb344f.wav,Double_bass Electric_piano Gong
01bede12.wav,Trumpet Saxophone Flute
01c9d6d3.wav,Flute Clarinet Harmonica
01e628cb.wav,Clarinet Flute Telephone
01e6e112.wav,Acoustic_guitar Fart Harmonica
01e99e2d.wav,Cello Acoustic_guitar Harmonica
01eccb6e.wav,Clarinet Telephone Flute
01f27f99.wav,Shatter Bus Squeak
01f29edb.wav,Flute Violin_or_fiddle Clarinet
01f9883e.wav,Acoustic_guitar Electric_piano Fart
01fd22ba.wav,Bass_drum Snare_drum Electric_piano
01fe4a01.wav,Tearing Fireworks Microwave_oven
02107093.wav,Electric_piano Bass_drum Knock
02182ebd.wav,Hi-hat Finger_snapping Tearing
02198549.wav,Keys_jangling Tearing Scissors
0220d48a.wav,Bass_drum Double_bass Electric_piano
02210ee7.wav,Saxophone Flute Violin_or_fiddle
022170df.wav,Clarinet Flute Saxophone
023431b2.wav,Trumpet Harmonica Flute
023e7db3.wav,Flute Saxophone Clarinet
023eab1f.wav,Double_bass Trumpet Cello
02482fdc.wav,Acoustic_guitar Gong Violin_or_fiddle
024e45b1.wav,Cello Acoustic_guitar Saxophone
026820e6.wav,Fart Burping_or_eructation Cough
02697329.wav,Bass_drum Hi-hat Knock
027a8b14.wav,Hi-hat Finger_snapping Snare_drum
027dbe3e.wav,Bass_drum Double_bass Knock
027f06cc.wav,Squeak Cough Laughter
028278f0.wav,Trumpet Violin_or_fiddle Electric_piano
028db587.wav,Double_bass Knock Cello
02960f07.wav,Tearing Finger_snapping Writing
0298b2c6.wav,Flute Clarinet Harmonica
02a0eb3c.wav,Snare_drum Acoustic_guitar Double_bass
02ad476f.wav,Squeak Drawer_open_or_close Shatter
02af55f6.wav,Acoustic_guitar Electric_piano Gong
02c3af87.wav,Trumpet Oboe Saxophone
02c46d0b.wav,Acoustic_guitar Cello Electric_piano
02c6f112.wav,Cello Violin_or_fiddle Acoustic_guitar
02cb4d01.wav,Double_bass Bass_drum Knock
02d5dc55.wav,Bass_drum Knock Snare_drum
02d9b93c.wav,Flute Clarinet Electric_piano
02df943b.wav,Bass_drum Knock Electric_piano
02e99b5e.wav,Cello Saxophone Microwave_oven
02f8d82c.wav,Trumpet Saxophone Violin_or_fiddle
02fb6c5b.wav,Knock Bass_drum Gunshot_or_gunfire
0300b76b.wav,Squeak Fart Telephone
0303e3a5.wav,Bass_drum Cello Microwave_oven
03079bb2.wav,Computer_keyboard Writing Scissors
030bacc6.wav,Microwave_oven Drawer_open_or_close Fireworks
030db750.wav,Shatter Squeak Keys_jangling
0310089a.wav,Flute Oboe Acoustic_guitar
0316ff65.wav,Bass_drum Knock Finger_snapping
03199dbe.wav,Double_bass Cello Gong
031b6d8f.wav,Flute Clarinet Saxophone
03319789.wav,Violin_or_fiddle Bark Cowbell
033a0cbe.wav,Bass_drum Knock Double_bass
0345130c.wav,Trumpet Applause Saxophone
034b1b41.wav,Flute Glockenspiel Oboe
034c1c69.wav,Flute Saxophone Harmonica
035e420f.wav,Hi-hat Finger_snapping Tearing
036c1697.wav,Acoustic_guitar Electric_piano Snare_drum
036f228c.wav,Clarinet Saxophone Flute
03786473.wav,Squeak Fireworks Glockenspiel
037e7b6f.wav,Flute Saxophone Violin_or_fiddle
0381efd3.wav,Double_bass Cello Acoustic_guitar
038397e9.wav,Bass_drum Hi-hat Knock
03858091.wav,Bass_drum Knock Double_bass
03888259.wav,Double_bass Electric_piano Gong
0394e0d4.wav,Hi-hat Snare_drum Shatter
03953467.wav,Flute Harmonica Saxophone
039d36e9.wav,Cello Violin_or_fiddle Flute
03ab8828.wav,Fireworks Gunshot_or_gunfire Snare_drum
03af84e5.wav,Oboe Clarinet Violin_or_fiddle
03b7faf1.wav,Writing Hi-hat Finger_snapping
03c1c5f4.wav,Flute Clarinet Harmonica
03c5bfbb.wav,Bass_drum Gunshot_or_gunfire Knock
03d2bdca.wav,Clarinet Saxophone Oboe
03d5a89c.wav,Violin_or_fiddle Cello Acoustic_guitar
03e1e393.wav,Laughter Telephone Fart
03e2ecd9.wav,Acoustic_guitar Gong Electric_piano
03e860b2.wav,Trumpet Saxophone Flute
03f2e21f.wav,Cello Fireworks Telephone
03f39877.wav,Hi-hat Finger_snapping Snare_drum
03fafd5b.wav,Double_bass Electric_piano Gong
03fccc98.wav,Bass_drum Knock Snare_drum
0402129f.wav,Snare_drum Drawer_open_or_close Fireworks
040258a9.wav,Cello Acoustic_guitar Violin_or_fiddle
041521b0.wav,Bass_drum Gunshot_or_gunfire Knock
04154da3.wav,Bass_drum Snare_drum Gong
0419676b.wav,Clarinet Saxophone Trumpet
