fname,label
00063640.wav,Shatter Scissors Keys_jangling
0013a1db.wav,Flute Violin_or_fiddle Finger_snapping
002bb878.wav,Knock Bass_drum Gunshot_or_gunfire
002d392d.wav,Bass_drum Double_bass Saxophone
00326aa9.wav,Oboe Electric_piano Clarinet
0038a046.wav,Bass_drum Knock Telephone
003995fa.wav,Squeak Clarinet Violin_or_fiddle
005ae625.wav,Acoustic_guitar Clarinet Saxophone
007759c4.wav,Saxophone Acoustic_guitar Chime
008afd93.wav,Saxophone Trumpet Flute
00a161c0.wav,Cello Saxophone Chime
00a7a2f6.wav,Clarinet Bark Violin_or_fiddle
00ae03f6.wav,Chime Tearing Bus
00b2404e.wav,Cello Double_bass Violin_or_fiddle
00beb030.wav,Clarinet Trumpet Saxophone
00c4d5b8.wav,Acoustic_guitar Chime Gong
00c92c05.wav,Acoustic_guitar Double_bass Electric_piano
00ccf065.wav,Bass_drum Saxophone Snare_drum
00d0ab77.wav,Clarinet Violin_or_fiddle Cello
00dffe3a.wav,Bass_drum Saxophone Burping_or_eructation
00e33205.wav,Clarinet Flute Chime
00e7ed07.wav,Flute Saxophone Trumpet
00eac343.wav,Electric_piano Clarinet Microwave_oven
00f2f692.wav,Hi-hat Violin_or_fiddle Saxophone
0102a895.wav,Cello Acoustic_guitar Saxophone
010a0b3a.wav,Shatter Cough Keys_jangling
010eed01.wav,Trumpet Knock Gunshot_or_gunfire
01115622.wav,Shatter Cough Squeak
01198b7e.wav,Clarinet Oboe Cello
01207ce5.wav,Tearing Gunshot_or_gunfire Bass_drum
0137bfba.wav,Acoustic_guitar Laughter Computer_keyboard
014eb52e.wav,Flute Trumpet Saxophone
01608fa3.wav,Bass_drum Double_bass Gunshot_or_gunfire
0169348e.wav,Clarinet Saxophone Applause
016e52da.wav,Flute Violin_or_fiddle Saxophone
0183b482.wav,Acoustic_guitar Clarinet Saxophone
0185de6b.wav,Acoustic_guitar Saxophone Cello
01a5a2a3.wav,Bark Telephone Violin_or_fiddle
01aed32a.wav,Acoustic_guitar Clarinet Saxophone
01afccc5.wav,Acoustic_guitar Telephone Cello
01b4cdb5.wav,Acoustic_guitar Bus Squeak
01b85217.wav,Clarinet Violin_or_fiddle Telephone
01bb344f.wav,Acoustic_guitar Saxophone Double_bass
01bede12.wav,Trumpet Flute Clarinet
01c9d6d3.wav,Saxophone Clarinet Trumpet
01e628cb.wav,Clarinet Flute Chime
01e6e112.wav,Harmonica Telephone Squeak
01e99e2d.wav,Cello Violin_or_fiddle Oboe
01eccb6e.wav,Clarinet Flute Saxophone
01f27f99.wav,Gunshot_or_gunfire Fireworks Chime
01f29edb.wav,Flute Clarinet Violin_or_fiddle
01f9883e.wav,Acoustic_guitar Violin_or_fiddle Saxophone
01fd22ba.wav,Bass_drum Electric_piano Gong
01fe4a01.wav,Bus Fireworks Squeak
02107093.wav,Electric_piano Finger_snapping Gong
02182ebd.wav,Hi-hat Saxophone Fart
02198549.wav,Scissors Keys_jangling Computer_keyboard
0220d48a.wav,Bass_drum Knock Gunshot_or_gunfire
02210ee7.wav,Flute Trumpet Violin_or_fiddle
