fname,label
00063640.wav,Shatter Computer_keyboard Keys_jangling
0013a1db.wav,Flute Meow Violin_or_fiddle
002bb878.wav,Bass_drum Knock Gunshot_or_gunfire
002d392d.wav,Bass_drum Knock Double_bass
00326aa9.wav,Oboe Clarinet Saxophone
0038a046.wav,Bass_drum Knock Electric_piano
003995fa.wav,Telephone Glockenspiel Squeak
005ae625.wav,Acoustic_guitar Electric_piano Gong
007759c4.wav,Telephone Clarinet Acoustic_guitar
008afd93.wav,Saxophone Flute Clarinet
00a161c0.wav,Cello Clarinet Saxophone
00a7a2f6.wav,Clarinet Flute Acoustic_guitar
00ae03f6.wav,Chime Harmonica Tambourine
00b2404e.wav,Cello Violin_or_fiddle Double_bass
00beb030.wav,Clarinet Saxophone Oboe
00c4d5b8.wav,Acoustic_guitar Double_bass Gong
00c92c05.wav,Acoustic_guitar Clarinet Glockenspiel
00ccf065.wav,Bass_drum Saxophone Telephone
00d0ab77.wav,Clarinet Violin_or_fiddle Saxophone
00dffe3a.wav,Bass_drum Cowbell Saxophone
00e33205.wav,Clarinet Saxophone Flute
00e7ed07.wav,Flute Violin_or_fiddle Clarinet
00eac343.wav,Electric_piano Squeak Telephone
00f2f692.wav,Hi-hat Violin_or_fiddle Harmonica
0102a895.wav,Cello Acoustic_guitar Double_bass
010a0b3a.wav,Shatter Tambourine Keys_jangling
010eed01.wav,Knock Trumpet Bark
01115622.wav,Shatter Squeak Keys_jangling
01198b7e.wav,Clarinet Violin_or_fiddle Gong
01207ce5.wav,Tearing Gunshot_or_gunfire Keys_jangling
0137bfba.wav,Computer_keyboard Laughter Applause
014eb52e.wav,Flute Clarinet Saxophone
01608fa3.wav,Bass_drum Double_bass Knock
0169348e.wav,Clarinet Trumpet Saxophone
016e52da.wav,Flute Saxophone Bass_drum
0183b482.wav,Acoustic_guitar Electric_piano Clarinet
0185de6b.wav,Acoustic_guitar Electric_piano Cello
01a5a2a3.wav,Bark Telephone Clarinet
01aed32a.wav,Acoustic_guitar Clarinet Electric_piano
01afccc5.wav,Acoustic_guitar Telephone Cello
01b4cdb5.wav,Acoustic_guitar Bus Writing
01b85217.wav,Clarinet Violin_or_fiddle Saxophone
01bb344f.wav,Double_bass Acoustic_guitar Electric_piano
01bede12.wav,Trumpet Flute Saxophone
01c9d6d3.wav,Clarinet Flute Trumpet
01e628cb.wav,Clarinet Flute Saxophone
01e6e112.wav,Acoustic_guitar Telephone Harmonica
01e99e2d.wav,Cello Violin_or_fiddle Saxophone
01eccb6e.wav,Clarinet Saxophone Telephone
01f27f99.wav,Fart Chime Tambourine
01f29edb.wav,Flute Clarinet Violin_or_fiddle
01f9883e.wav,Acoustic_guitar Burping_or_eructation Laughter
01fd22ba.wav,Bass_drum Electric_piano Telephone
01fe4a01.wav,Tearing Bus Fireworks
02107093.wav,Electric_piano Bass_drum Finger_snapping
02182ebd.wav,Hi-hat Keys_jangling Snare_drum
02198549.wav,Scissors Keys_jangling Computer_keyboard
0220d48a.wav,Bass_drum Knock Drawer_open_or_close
02210ee7.wav,Flute Saxophone Cello
022170df.wav,Clarinet Flute Saxophone
023431b2.wav,Trumpet Harmonica Violin_or_fiddle
023e7db3.wav,Flute Clarinet Saxophone
023eab1f.wav,Double_bass Chime Bark
02482fdc.wav,Acoustic_guitar Double_bass Flute
024e45b1.wav,Cello Violin_or_fiddle Harmonica
026820e6.wav,Cough Burping_or_eructation Laughter
02697329.wav,Bass_drum Burping_or_eructation Microwave_oven
027a8b14.wav,Finger_snapping Hi-hat Tearing
027dbe3e.wav,Bass_drum Double_bass Knock
027f06cc.wav,Squeak Cough Laughter
028278f0.wav,Trumpet Oboe Clarinet
028db587.wav,Double_bass Cello Violin_or_fiddle
02960f07.wav,Scissors Writing Tearing
0298b2c6.wav,Flute Clarinet Saxophone
02a0eb3c.wav,Bus Acoustic_guitar Tearing
02ad476f.wav,Squeak Meow Drawer_open_or_close
02af55f6.wav,Acoustic_guitar Electric_piano Cello
02c3af87.wav,Trumpet Oboe Saxophone
02c46d0b.wav,Double_bass Cello Bus
02c6f112.wav,Cello Violin_or_fiddle Drawer_open_or_close
02cb4d01.wav,Knock Bass_drum Double_bass
02d5dc55.wav,Bass_drum Knock Saxophone
02d9b93c.wav,Saxophone Flute Clarinet
02df943b.wav,Bass_drum Knock Snare_drum
02e99b5e.wav,Cello Saxophone Clarinet
02f8d82c.wav,Trumpet Saxophone Flute
02fb6c5b.wav,Knock Bass_drum Gunshot_or_gunfire
0300b76b.wav,Acoustic_guitar Laughter Writing
0303e3a5.wav,Bass_drum Microwave_oven Double_bass
03079bb2.wav,Computer_keyboard Writing Scissors
030bacc6.wav,Drawer_open_or_close Microwave_oven Writing
030db750.wav,Squeak Telephone Shatter
0310089a.wav,Flute Oboe Cowbell
0316ff65.wav,Bass_drum Knock Drawer_open_or_close
03199dbe.wav,Cello Double_bass Violin_or_fiddle
031b6d8f.wav,Flute Saxophone Trumpet
03319789.wav,Violin_or_fiddle Cowbell Bark
033a0cbe.wav,Bass_drum Knock Double_bass
0345130c.wav,Trumpet Saxophone Cello
034b1b41.wav,Flute Saxophone Clarinet
034c1c69.wav,Flute Saxophone Cello
035e420f.wav,Tambourine Cowbell Cough
036c1697.wav,Acoustic_guitar Tearing Writing
036f228c.wav,Clarinet Saxophone Oboe
03786473.wav,Clarinet Squeak Violin_or_fiddle
037e7b6f.wav,Flute Cello Saxophone
0381efd3.wav,Double_bass Cello Gong
038397e9.wav,Bass_drum Snare_drum Gunshot_or_gunfire
03858091.wav,Bass_drum Knock Drawer_open_or_close
03888259.wav,Double_bass Electric_piano Acoustic_guitar
0394e0d4.wav,Hi-hat Shatter Violin_or_fiddle
03953467.wav,Flute Knock Tambourine
039d36e9.wav,Cello Violin_or_fiddle Oboe
03ab8828.wav,Fireworks Gunshot_or_gunfire Snare_drum
03af84e5.wav,Clarinet Oboe Gong
03b7faf1.wav,Writing Squeak Finger_snapping
03c1c5f4.wav,Flute Clarinet Saxophone
03c5bfbb.wav,Gunshot_or_gunfire Fireworks Bass_drum
03d2bdca.wav,Clarinet Saxophone Cello
03d5a89c.wav,Clarinet Violin_or_fiddle Flute
03e1e393.wav,Acoustic_guitar Burping_or_eructation Laughter
03e2ecd9.wav,Electric_piano Acoustic_guitar Gong
03e860b2.wav,Trumpet Flute Saxophone
03f2e21f.wav,Cello Laughter Saxophone
03f39877.wav,Hi-hat Snare_drum Finger_snapping
03fafd5b.wav,Double_bass Cello Gong
03fccc98.wav,Bass_drum Knock Computer_keyboard
0402129f.wav,Snare_drum Squeak Drawer_open_or_close
040258a9.wav,Cello Trumpet Drawer_open_or_close
041521b0.wav,Bass_drum Gunshot_or_gunfire Knock
04154da3.wav,Bass_drum Saxophone Telephone
0419676b.wav,Clarinet Saxophone Telephone
041983cd.wav,Acoustic_guitar Electric_piano Gong
04199401.wav,Fart Tearing Burping_or_eructation
041c68ec.wav,Cello Violin_or_fiddle Harmonica
041c7581.wav,Cello Violin_or_fiddle Clarinet
041eed83.wav,Drawer_open_or_close Computer_keyboard Squeak
0422b811.wav,Burping_or_eructation Cough Knock
0448c553.wav,Bass_drum Bark Knock
0448d513.wav,Cello Violin_or_fiddle Flute
044aef8a.wav,Scissors Keys_jangling Squeak
045931e0.wav,Bark Telephone Meow
0459ee65.wav,Clarinet Saxophone Laughter
045c6122.wav,Gunshot_or_gunfire Fart Computer_keyboard
045c9ea8.wav,Clarinet Flute Saxophone
04605af5.wav,Shatter Cough Tambourine
046250d3.wav,Cello Double_bass Saxophone
046486df.wav,Computer_keyboard Oboe Keys_jangling
0468ad68.wav,Flute Cello Clarinet
046e86b5.wav,Hi-hat Tambourine Violin_or_fiddle
047b5857.wav,Cello Bus Violin_or_fiddle
047bf19c.wav,Flute Clarinet Saxophone
047e0d21.wav,Trumpet Clarinet Flute
048470a5.wav,Squeak Telephone Computer_keyboard
04a301e9.wav,Trumpet Violin_or_fiddle Hi-hat
04ab46a9.wav,Cello Clarinet Violin_or_fiddle
04ab4e22.wav,Tambourine Keys_jangling Hi-hat
04b031df.wav,Hi-hat Cowbell Snare_drum
04b249bd.wav,Drawer_open_or_close Squeak Tearing
04b7ef77.wav,Flute Gong Cello
04bdae57.wav,Hi-hat Shatter Keys_jangling
04c2ed9c.wav,Clarinet Saxophone Acoustic_guitar
04d15abd.wav,Trumpet Clarinet Saxophone
04dbef05.wav,Cello Violin_or_fiddle Saxophone
04dddbf5.wav,Bass_drum Telephone Cowbell
04ecda67.wav,Bass_drum Knock Gunshot_or_gunfire
04ed8568.wav,Bass_drum Saxophone Cowbell
04f232c6.wav,Bass_drum Gunshot_or_gunfire Knock
04f46a27.wav,Bass_drum Telephone Laughter
04f85a49.wav,Saxophone Cello Acoustic_guitar
04fb8280.wav,Acoustic_guitar Electric_piano Gong
0509ce2f.wav,Hi-hat Shatter Cello
0520faf4.wav,Clarinet Glockenspiel Saxophone
05296d2a.wav,Clarinet Saxophone Cough
0529d428.wav,Bass_drum Knock Microwave_oven
0539bb41.wav,Acoustic_guitar Burping_or_eructation Laughter
053a5fc6.wav,Hi-hat Shatter Saxophone
053b4c56.wav,Fart Shatter Squeak
053e7bb5.wav,Snare_drum Hi-hat Finger_snapping
054508f3.wav,Bass_drum Saxophone Cowbell
0548124b.wav,Gunshot_or_gunfire Double_bass Knock
054dbf39.wav,Clarinet Oboe Flute
054eeab6.wav,Bark Cough Shatter
05562991.wav,Flute Violin_or_fiddle Saxophone
0558af35.wav,Meow Squeak Gong
0568741b.wav,Acoustic_guitar Electric_piano Glockenspiel
05723b3a.wav,Cello Saxophone Clarinet
057425e6.wav,Fart Squeak Laughter
0576d7ba.wav,Fart Laughter Cough
057c2963.wav,Clarinet Harmonica Cough
0586f0e0.wav,Meow Squeak Laughter
058a0e87.wav,Bass_drum Gunshot_or_gunfire Snare_drum
058e63ea.wav,Tambourine Hi-hat Keys_jangling
0594d8c2.wav,Hi-hat Gong Chime
059d5420.wav,Saxophone Clarinet Cello
059ffef4.wav,Trumpet Squeak Electric_piano
05a15a14.wav,Flute Cello Harmonica
05ad10fb.wav,Trumpet Cello Flute
05ae0583.wav,Gong Hi-hat Oboe
05c2056b.wav,Flute Clarinet Cello
05c8453f.wav,Applause Fireworks Bus
05cae96f.wav,Gunshot_or_gunfire Tearing Computer_keyboard
05cc88d2.wav,Tearing Shatter Gunshot_or_gunfire
05ccb0ff.wav,Acoustic_guitar Writing Bus
05f3c709.wav,Gong Applause Laughter
05f40290.wav,Cello Laughter Double_bass
05fc58ee.wav,Gunshot_or_gunfire Bass_drum Snare_drum
05fca090.wav,Flute Saxophone Harmonica
060428bd.wav,Acoustic_guitar Gong Electric_piano
