fname,label
00063640.wav,Trumpet Hi-hat Scissors
0013a1db.wav,Flute Violin_or_fiddle Trumpet
002bb878.wav,Bass_drum Knock Finger_snapping
002d392d.wav,Bass_drum Knock Snare_drum
00326aa9.wav,Oboe Gong Electric_piano
0038a046.wav,Bass_drum Gong Knock
003995fa.wav,Squeak Harmonica Violin_or_fiddle
005ae625.wav,Electric_piano Gong Trumpet
007759c4.wav,Telephone Clarinet Acoustic_guitar
008afd93.wav,Saxophone Flute Trumpet
00a161c0.wav,Cello Acoustic_guitar Fart
00a7a2f6.wav,Clarinet Flute Acoustic_guitar
00ae03f6.wav,Chime Harmonica Fireworks
00b2404e.wav,Cello Double_bass Violin_or_fiddle
00beb030.wav,Clarinet Saxophone Electric_piano
00c4d5b8.wav,Acoustic_guitar Cello Gong
00c92c05.wav,Acoustic_guitar Clarinet Gong
00ccf065.wav,Bass_drum Snare_drum Electric_piano
00d0ab77.wav,Clarinet Saxophone Gong
00dffe3a.wav,Bass_drum Snare_drum Electric_piano
00e33205.wav,Clarinet Saxophone Flute
00e7ed07.wav,Flute Clarinet Harmonica
00eac343.wav,Electric_piano Violin_or_fiddle Squeak
00f2f692.wav,Hi-hat Gong Glockenspiel
0102a895.wav,Cello Double_bass Squeak
010a0b3a.wav,Shatter Tambourine Keys_jangling
010eed01.wav,Trumpet Hi-hat Knock
01115622.wav,Shatter Fart Hi-hat
01198b7e.wav,Clarinet Electric_piano Oboe
01207ce5.wav,Hi-hat Tearing Snare_drum
0137bfba.wav,Applause Fart Writing
014eb52e.wav,Flute Trumpet Glockenspiel
01608fa3.wav,Bass_drum Knock Double_bass
0169348e.wav,Clarinet Trumpet Saxophone
016e52da.wav,Flute Glockenspiel Gong
0183b482.wav,Electric_piano Acoustic_guitar Flute
0185de6b.wav,Acoustic_guitar Fart Electric_piano
01a5a2a3.wav,Bark Laughter Applause
01aed32a.wav,Electric_piano Acoustic_guitar Flute
01afccc5.wav,Acoustic_guitar Telephone Flute
01b4cdb5.wav,Acoustic_guitar Tambourine Tearing
01b85217.wav,Clarinet Flute Gong
01bb344f.wav,Acoustic_guitar Double_bass Cello
01bede12.wav,Trumpet Saxophone Electric_piano
01c9d6d3.wav,Flute Clarinet Electric_piano
01e628cb.wav,Clarinet Flute Electric_piano
01e6e112.wav,Acoustic_guitar Squeak Harmonica
01e99e2d.wav,Cello Telephone Harmonica
01eccb6e.wav,Clarinet Flute Saxophone
01f27f99.wav,Squeak Shatter Fart
01f29edb.wav,Flute Clarinet Cello
01f9883e.wav,Acoustic_guitar Fart Cough
01fd22ba.wav,Bass_drum Electric_piano Snare_drum
01fe4a01.wav,Tearing Fireworks Harmonica
02107093.wav,Electric_piano Double_bass Bass_drum
02182ebd.wav,Hi-hat Snare_drum Bass_drum
02198549.wav,Tearing Writing Keys_jangling
