fname,label
00063640.wav,Shatter Scissors Keys_jangling
0013a1db.wav,Flute Violin_or_fiddle Cowbell
002bb878.wav,Bass_drum Gunshot_or_gunfire Microwave_oven
002d392d.wav,Bass_drum Knock Snare_drum
00326aa9.wav,Oboe Glockenspiel Clarinet
0038a046.wav,Bass_drum Electric_piano Double_bass
003995fa.wav,Squeak Harmonica Glockenspiel
005ae625.wav,Acoustic_guitar Electric_piano Gong
007759c4.wav,Telephone Clarinet Acoustic_guitar
008afd93.wav,Saxophone Violin_or_fiddle Cello
00a161c0.wav,Cello Acoustic_guitar Saxophone
00a7a2f6.wav,Clarinet Electric_piano Acoustic_guitar
00ae03f6.wav,Chime Harmonica Hi-hat
00b2404e.wav,Cello Violin_or_fiddle Saxophone
00beb030.wav,Clarinet Glockenspiel Gong
00c4d5b8.wav,Acoustic_guitar Flute Microwave_oven
00c92c05.wav,Acoustic_guitar Clarinet Glockenspiel
00ccf065.wav,Bass_drum Electric_piano Telephone
00d0ab77.wav,Clarinet Glockenspiel Saxophone
00dffe3a.wav,Bass_drum Electric_piano Gunshot_or_gunfire
00e33205.wav,Clarinet Saxophone Glockenspiel
00e7ed07.wav,Flute Violin_or_fiddle Clarinet
00eac343.wav,Glockenspiel Telephone Violin_or_fiddle
00f2f692.wav,Glockenspiel Hi-hat Clarinet
0102a895.wav,Cello Saxophone Double_bass
010a0b3a.wav,Tambourine Shatter Keys_jangling
010eed01.wav,Finger_snapping Trumpet Knock
01115622.wav,Shatter Hi-hat Tambourine
01198b7e.wav,Clarinet Glockenspiel Electric_piano
01207ce5.wav,Tearing Hi-hat Fireworks
0137bfba.wav,Computer_keyboard Finger_snapping Tearing
014eb52e.wav,Flute Saxophone Glockenspiel
01608fa3.wav,Bass_drum Knock Electric_piano
0169348e.wav,Clarinet Trumpet Oboe
016e52da.wav,Flute Clarinet Harmonica
0183b482.wav,Acoustic_guitar Clarinet Cello
0185de6b.wav,Acoustic_guitar Electric_piano Computer_keyboard
01a5a2a3.wav,Bark Telephone Laughter
01aed32a.wav,Acoustic_guitar Clarinet Electric_piano
01afccc5.wav,Acoustic_guitar Telephone Laughter
01b4cdb5.wav,Acoustic_guitar Bus Writing
01b85217.wav,Clarinet Flute Glockenspiel
01bb344f.wav,Acoustic_guitar Double_bass Cello
01bede12.wav,Trumpet Saxophone Oboe
01c9d6d3.wav,Clarinet Flute Glockenspiel
01e628cb.wav,Clarinet Flute Glockenspiel
01e6e112.wav,Telephone Harmonica Squeak
01e99e2d.wav,Cello Violin_or_fiddle Flute
01eccb6e.wav,Clarinet Saxophone Harmonica
01f27f99.wav,Fart Chime Cough
01f29edb.wav,Flute Cello Clarinet
01f9883e.wav,Acoustic_guitar Laughter Telephone
01fd22ba.wav,Bass_drum Telephone Electric_piano
01fe4a01.wav,Fireworks Tearing Bus
02107093.wav,Electric_piano Double_bass Bass_drum
02182ebd.wav,Hi-hat Snare_drum Tambourine
02198549.wav,Keys_jangling Writing Computer_keyboard
0220d48a.wav,Bass_drum Knock Gunshot_or_gunfire
02210ee7.wav,Flute Cello Violin_or_fiddle
022170df.wav,Clarinet Saxophone Flute
023431b2.wav,Harmonica Trumpet Violin_or_fiddle
023e7db3.wav,Flute Clarinet Saxophone
023eab1f.wav,Double_bass Gunshot_or_gunfire Applause
02482fdc.wav,Acoustic_guitar Glockenspiel Chime
024e45b1.wav,Cello Flute Double_bass
026820e6.wav,Cough Fart Laughter
02697329.wav,Bass_drum Knock Electric_piano
027a8b14.wav,Finger_snapping Tearing Tambourine
027dbe3e.wav,Bass_drum Double_bass Knock
027f06cc.wav,Cough Violin_or_fiddle Squeak
028278f0.wav,Trumpet Acoustic_guitar Clarinet
028db587.wav,Double_bass Bass_drum Knock
02960f07.wav,Scissors Tearing Writing
0298b2c6.wav,Flute Saxophone Harmonica
