fname,label
00063640.wav,Computer_keyboard Keys_jangling Computer_keyboard
0013a1db.wav,Flute Violin_or_fiddle Flute
002bb878.wav,Bass_drum Knock Bass_drum
002d392d.wav,Bass_drum Knock Bass_drum
00326aa9.wav,Oboe Gong Oboe
0038a046.wav,Knock Bass_drum Knock
003995fa.wav,Squeak Glockenspiel Squeak
005ae625.wav,Gong Electric_piano Acoustic_guitar
007759c4.wav,Telephone Clarinet Telephone
008afd93.wav,Saxophone Flute Saxophone
00a161c0.wav,Cello Acoustic_guitar Cello
00a7a2f6.wav,Clarinet Flute Clarinet
00ae03f6.wav,Chime Keys_jangling Chime
00b2404e.wav,Cello Double_bass Cello
00beb030.wav,Clarinet Cello Clarinet
00c4d5b8.wav,Acoustic_guitar Cello Acoustic_guitar
00c92c05.wav,Acoustic_guitar Electric_piano Acoustic_guitar
00ccf065.wav,Bass_drum Knock Bass_drum
00d0ab77.wav,Clarinet Flute Clarinet
00dffe3a.wav,Bass_drum Knock Bass_drum
00e33205.wav,Clarinet Flute Clarinet
00e7ed07.wav,Flute Saxophone Flute
00eac343.wav,Electric_piano Squeak Flute
00f2f692.wav,Hi-hat Violin_or_fiddle Hi-hat
0102a895.wav,Cello Acoustic_guitar Cello
010a0b3a.wav,Shatter Hi-hat Shatter
010eed01.wav,Trumpet Knock Trumpet
01115622.wav,Shatter Tearing Shatter
01198b7e.wav,Clarinet Flute Clarinet
01207ce5.wav,Hi-hat Tearing Hi-hat
0137bfba.wav,Bark Writing Bark
014eb52e.wav,Flute Saxophone Flute
01608fa3.wav,Bass_drum Double_bass Bass_drum
0169348e.wav,Clarinet Flute Clarinet
016e52da.wav,Flute Chime Flute
0183b482.wav,Acoustic_guitar Electric_piano Acoustic_guitar
0185de6b.wav,Acoustic_guitar Gong Acoustic_guitar
01a5a2a3.wav,Bark Telephone Bark
01aed32a.wav,Acoustic_guitar Electric_piano Acoustic_guitar
01afccc5.wav,Acoustic_guitar Flute Acoustic_guitar
01b4cdb5.wav,Acoustic_guitar Writing Acoustic_guitar
01b85217.wav,Clarinet Flute Clarinet
01bb344f.wav,Double_bass Cello Acoustic_guitar
01bede12.wav,Trumpet Saxophone Trumpet
01c9d6d3.wav,Flute Clarinet Flute
01e628cb.wav,Clarinet Flute Clarinet
01e6e112.wav,Squeak Acoustic_guitar Harmonica
01e99e2d.wav,Cello Clarinet Cello
01eccb6e.wav,Clarinet Flute Clarinet
01f27f99.wav,Shatter Tambourine Squeak
01f29edb.wav,Flute Clarinet Flute
01f9883e.wav,Acoustic_guitar Cello Acoustic_guitar
01fd22ba.wav,Bass_drum Double_bass Bass_drum
01fe4a01.wav,Fireworks Tearing Microwave_oven
02107093.wav,Electric_piano Bass_drum Electric_piano
02182ebd.wav,Hi-hat Snare_drum Hi-hat
02198549.wav,Tearing Keys_jangling Tearing
0220d48a.wav,Bass_drum Double_bass Bass_drum
02210ee7.wav,Flute Saxophone Flute
022170df.wav,Clarinet Flute Clarinet
023431b2.wav,Trumpet Harmonica Trumpet
023e7db3.wav,Flute Saxophone Flute
023eab1f.wav,Double_bass Cello Double_bass
02482fdc.wav,Acoustic_guitar Cello Acoustic_guitar
024e45b1.wav,Cello Acoustic_guitar Cello
026820e6.wav,Burping_or_eructation Cough Burping_or_eructation
02697329.wav,Bass_drum Knock Bass_drum
027a8b14.wav,Finger_snapping Hi-hat Snare_drum
027dbe3e.wav,Bass_drum Double_bass Bass_drum
027f06cc.wav,Cough Squeak Cough
028278f0.wav,Trumpet Violin_or_fiddle Trumpet
028db587.wav,Double_bass Cello Double_bass
02960f07.wav,Tearing Finger_snapping Tearing
0298b2c6.wav,Flute Clarinet Flute
02a0eb3c.wav,Acoustic_guitar Snare_drum Acoustic_guitar
02ad476f.wav,Squeak Meow Squeak
02af55f6.wav,Acoustic_guitar Electric_piano Acoustic_guitar
02c3af87.wav,Trumpet Violin_or_fiddle Trumpet
02c46d0b.wav,Acoustic_guitar Cello Acoustic_guitar
02c6f112.wav,Cello Violin_or_fiddle Cello
02cb4d01.wav,Double_bass Bass_drum Double_bass
02d5dc55.wav,Bass_drum Knock Bass_drum
02d9b93c.wav,Flute Saxophone Flute
02df943b.wav,Bass_drum Knock Bass_drum
02e99b5e.wav,Cello Saxophone Cello
02f8d82c.wav,Trumpet Saxophone Trumpet
02fb6c5b.wav,Knock Bass_drum Knock
0300b76b.wav,Laughter Acoustic_guitar Harmonica
0303e3a5.wav,Bass_drum Double_bass Bass_drum
03079bb2.wav,Writing Computer_keyboard Writing
030bacc6.wav,Drawer_open_or_close Microwave_oven Knock
030db750.wav,Telephone Keys_jangling Harmonica
0310089a.wav,Flute Oboe Flute
0316ff65.wav,Bass_drum Knock Bass_drum
03199dbe.wav,Cello Double_bass Cello
031b6d8f.wav,Flute Clarinet Flute
03319789.wav,Violin_or_fiddle Bark Violin_or_fiddle
033a0cbe.wav,Bass_drum Knock Bass_drum
0345130c.wav,Trumpet Saxophone Trumpet
034b1b41.wav,Flute Chime Flute
034c1c69.wav,Flute Saxophone Flute
035e420f.wav,Hi-hat Fart Hi-hat
036c1697.wav,Acoustic_guitar Snare_drum Acoustic_guitar
036f228c.wav,Clarinet Flute Clarinet
03786473.wav,Squeak Glockenspiel Squeak
037e7b6f.wav,Flute Saxophone Flute
0381efd3.wav,Double_bass Cello Double_bass
038397e9.wav,Bass_drum Snare_drum Bass_drum
03858091.wav,Bass_drum Knock Bass_drum
03888259.wav,Double_bass Electric_piano Gong
0394e0d4.wav,Hi-hat Harmonica Hi-hat
03953467.wav,Flute Saxophone Flute
039d36e9.wav,Cello Violin_or_fiddle Cello
03ab8828.wav,Fireworks Gunshot_or_gunfire Fireworks
03af84e5.wav,Clarinet Oboe Clarinet
03b7faf1.wav,Finger_snapping Writing Finger_snapping
03c1c5f4.wav,Flute Clarinet Flute
03c5bfbb.wav,Gunshot_or_gunfire Knock Gunshot_or_gunfire
03d2bdca.wav,Clarinet Cello Clarinet
03d5a89c.wav,Cello Violin_or_fiddle Flute
03e1e393.wav,Acoustic_guitar Telephone Burping_or_eructation
03e2ecd9.wav,Acoustic_guitar Gong Acoustic_guitar
03e860b2.wav,Trumpet Saxophone Trumpet
03f2e21f.wav,Cello Trumpet Cello
03f39877.wav,Hi-hat Snare_drum Hi-hat
03fafd5b.wav,Double_bass Gong Double_bass
03fccc98.wav,Bass_drum Snare_drum Bass_drum
0402129f.wav,Snare_drum Drawer_open_or_close Snare_drum
040258a9.wav,Cello Violin_or_fiddle Cello
041521b0.wav,Bass_drum Knock Bass_drum
04154da3.wav,Bass_drum Knock Bass_drum
0419676b.wav,Clarinet Electric_piano Clarinet
041983cd.wav,Acoustic_guitar Cello Acoustic_guitar
04199401.wav,Fart Gunshot_or_gunfire Fart
041c68ec.wav,Cello Harmonica Cello
041c7581.wav,Cello Violin_or_fiddle Cello
041eed83.wav,Drawer_open_or_close Fireworks Shatter
0422b811.wav,Burping_or_eructation Cough Burping_or_eructation
0448c553.wav,Bass_drum Knock Bass_drum
0448d513.wav,Cello Violin_or_fiddle Cello
044aef8a.wav,Squeak Keys_jangling Squeak
045931e0.wav,Bark Meow Bark
0459ee65.wav,Clarinet Flute Clarinet
045c6122.wav,Bass_drum Gunshot_or_gunfire Bass_drum
045c9ea8.wav,Clarinet Flute Clarinet
04605af5.wav,Shatter Hi-hat Shatter
046250d3.wav,Cello Acoustic_guitar Cello
046486df.wav,Tearing Computer_keyboard Applause
0468ad68.wav,Flute Clarinet Flute
046e86b5.wav,Hi-hat Snare_drum Hi-hat
047b5857.wav,Cello Acoustic_guitar Violin_or_fiddle
047bf19c.wav,Flute Clarinet Flute
047e0d21.wav,Trumpet Clarinet Trumpet
048470a5.wav,Squeak Cough Squeak
04a301e9.wav,Trumpet Hi-hat Trumpet
04ab46a9.wav,Cello Acoustic_guitar Cello
04ab4e22.wav,Tambourine Keys_jangling Tambourine
04b031df.wav,Hi-hat Snare_drum Hi-hat
04b249bd.wav,Drawer_open_or_close Knock Drawer_open_or_close
04b7ef77.wav,Flute Clarinet Flute
04bdae57.wav,Hi-hat Snare_drum Hi-hat
04c2ed9c.wav,Clarinet Flute Clarinet
04d15abd.wav,Trumpet Hi-hat Trumpet
04dbef05.wav,Cello Acoustic_guitar Cello
04dddbf5.wav,Bass_drum Knock Bass_drum
04ecda67.wav,Bass_drum Knock Bass_drum
04ed8568.wav,Bass_drum Knock Bass_drum
04f232c6.wav,Bass_drum Knock Bass_drum
04f46a27.wav,Bass_drum Knock Bass_drum
04f85a49.wav,Acoustic_guitar Cello Acoustic_guitar
04fb8280.wav,Acoustic_guitar Electric_piano Acoustic_guitar
0509ce2f.wav,Hi-hat Trumpet Hi-hat
0520faf4.wav,Clarinet Flute Clarinet
05296d2a.wav,Clarinet Flute Clarinet
0529d428.wav,Bass_drum Knock Bass_drum
0539bb41.wav,Acoustic_guitar Laughter Acoustic_guitar
053a5fc6.wav,Hi-hat Snare_drum Hi-hat
053b4c56.wav,Fart Shatter Fart
053e7bb5.wav,Snare_drum Hi-hat Snare_drum
054508f3.wav,Bass_drum Knock Bass_drum
0548124b.wav,Double_bass Bass_drum Knock
054dbf39.wav,Flute Clarinet Flute
054eeab6.wav,Bark Cough Bark
05562991.wav,Flute Violin_or_fiddle Flute
0558af35.wav,Meow Squeak Meow
0568741b.wav,Acoustic_guitar Electric_piano Acoustic_guitar
05723b3a.wav,Cello Double_bass Cello
057425e6.wav,Fart Shatter Fart
0576d7ba.wav,Fart Burping_or_eructation Fart
057c2963.wav,Clarinet Flute Clarinet
0586f0e0.wav,Meow Squeak Meow
058a0e87.wav,Bass_drum Double_bass Bass_drum
058e63ea.wav,Tambourine Hi-hat Tambourine
0594d8c2.wav,Hi-hat Gong Hi-hat
059d5420.wav,Saxophone Clarinet Saxophone
059ffef4.wav,Trumpet Acoustic_guitar Violin_or_fiddle
05a15a14.wav,Flute Saxophone Flute
05ad10fb.wav,Cello Trumpet Electric_piano
