fname,label
00063640.wav,Shatter Squeak Scissors
0013a1db.wav,Flute Violin_or_fiddle Oboe
002bb878.wav,Bass_drum Knock Gunshot_or_gunfire
002d392d.wav,Bass_drum Knock Snare_drum
00326aa9.wav,Oboe Electric_piano Clarinet
0038a046.wav,Bass_drum Knock Drawer_open_or_close
003995fa.wav,Squeak Telephone Violin_or_fiddle
005ae625.wav,Acoustic_guitar Clarinet Electric_piano
007759c4.wav,Clarinet Telephone Acoustic_guitar
008afd93.wav,Saxophone Flute Violin_or_fiddle
00a161c0.wav,Cello Double_bass Violin_or_fiddle
00a7a2f6.wav,Clarinet Acoustic_guitar Electric_piano
00ae03f6.wav,Chime Harmonica Telephone
00b2404e.wav,Cello Saxophone Violin_or_fiddle
00beb030.wav,Clarinet Saxophone Oboe
00c4d5b8.wav,Acoustic_guitar Double_bass Gong
00c92c05.wav,Acoustic_guitar Clarinet Gong
00ccf065.wav,Bass_drum Snare_drum Electric_piano
00d0ab77.wav,Clarinet Saxophone Flute
00dffe3a.wav,Bass_drum Snare_drum Electric_piano
00e33205.wav,Clarinet Saxophone Flute
00e7ed07.wav,Flute Violin_or_fiddle Clarinet
00eac343.wav,Electric_piano Clarinet Violin_or_fiddle
00f2f692.wav,Hi-hat Violin_or_fiddle Clarinet
0102a895.wav,Cello Double_bass Bus
010a0b3a.wav,Shatter Cough Keys_jangling
010eed01.wav,Knock Finger_snapping Trumpet
01115622.wav,Shatter Cough Drawer_open_or_close
01198b7e.wav,Clarinet Violin_or_fiddle Gong
01207ce5.wav,Tearing Hi-hat Bass_drum
0137bfba.wav,Computer_keyboard Meow Applause
014eb52e.wav,Flute Saxophone Clarinet
01608fa3.wav,Bass_drum Knock Telephone
0169348e.wav,Clarinet Trumpet Saxophone
016e52da.wav,Flute Clarinet Violin_or_fiddle
0183b482.wav,Acoustic_guitar Electric_piano Clarinet
0185de6b.wav,Acoustic_guitar Electric_piano Fart
01a5a2a3.wav,Bark Laughter Saxophone
01aed32a.wav,Acoustic_guitar Electric_piano Clarinet
01afccc5.wav,Acoustic_guitar Laughter Telephone
01b4cdb5.wav,Acoustic_guitar Bus Writing
01b85217.wav,Clarinet Flute Saxophone
01bb344f.wav,Acoustic_guitar Double_bass Cello
01bede12.wav,Trumpet Saxophone Clarinet
01c9d6d3.wav,Clarinet Flute Trumpet
01e628cb.wav,Clarinet Flute Saxophone
01e6e112.wav,Acoustic_guitar Telephone Squeak
01e99e2d.wav,Cello Telephone Violin_or_fiddle
01eccb6e.wav,Clarinet Saxophone Flute
01f27f99.wav,Fart Cough Gunshot_or_gunfire
01f29edb.wav,Flute Cello Clarinet
01f9883e.wav,Acoustic_guitar Laughter Saxophone
01fd22ba.wav,Bass_drum Electric_piano Telephone
01fe4a01.wav,Tearing Drawer_open_or_close Fireworks
02107093.wav,Electric_piano Gunshot_or_gunfire Bass_drum
02182ebd.wav,Hi-hat Tearing Snare_drum
