fname,label
00063640.wav,Keys_jangling Shatter Tambourine
0013a1db.wav,Flute Violin_or_fiddle Cowbell
002bb878.wav,Bass_drum Knock Gunshot_or_gunfire
002d392d.wav,Bass_drum Knock Snare_drum
00326aa9.wav,Oboe Flute Clarinet
0038a046.wav,Bass_drum Knock Gong
003995fa.wav,Squeak Telephone Violin_or_fiddle
005ae625.wav,Acoustic_guitar Electric_piano Gong
007759c4.wav,Telephone Acoustic_guitar Glockenspiel
008afd93.wav,Saxophone Clarinet Cello
00a161c0.wav,Cello Acoustic_guitar Harmonica
00a7a2f6.wav,Clarinet Acoustic_guitar Electric_piano
00ae03f6.wav,Chime Harmonica Hi-hat
00b2404e.wav,Cello Violin_or_fiddle Double_bass
00beb030.wav,Clarinet Glockenspiel Saxophone
00c4d5b8.wav,Acoustic_guitar Microwave_oven Gong
00c92c05.wav,Acoustic_guitar Glockenspiel Electric_piano
00ccf065.wav,Bass_drum Telephone Snare_drum
00d0ab77.wav,Clarinet Glockenspiel Saxophone
00dffe3a.wav,Bass_drum Knock Telephone
00e33205.wav,Clarinet Saxophone Glockenspiel
00e7ed07.wav,Flute Violin_or_fiddle Cello
00eac343.wav,Violin_or_fiddle Squeak Clarinet
00f2f692.wav,Hi-hat Violin_or_fiddle Glockenspiel
0102a895.wav,Cello Double_bass Snare_drum
010a0b3a.wav,Shatter Tambourine Keys_jangling
010eed01.wav,Knock Finger_snapping Gunshot_or_gunfire
01115622.wav,Shatter Hi-hat Tearing
01198b7e.wav,Clarinet Electric_piano Oboe
01207ce5.wav,Tearing Hi-hat Fireworks
0137bfba.wav,Computer_keyboard Tearing Meow
014eb52e.wav,Flute Cello Saxophone
01608fa3.wav,Bass_drum Knock Gunshot_or_gunfire
0169348e.wav,Clarinet Saxophone Trumpet
016e52da.wav,Flute Violin_or_fiddle Acoustic_guitar
0183b482.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
0185de6b.wav,Acoustic_guitar Electric_piano Double_bass
01a5a2a3.wav,Bark Laughter Glockenspiel
01aed32a.wav,Acoustic_guitar Electric_piano Glockenspiel
01afccc5.wav,Acoustic_guitar Cello Laughter
01b4cdb5.wav,Acoustic_guitar Bus Writing
01b85217.wav,Clarinet Flute Glockenspiel
01bb344f.wav,Acoustic_guitar Double_bass Cello
01bede12.wav,Trumpet Saxophone Clarinet
01c9d6d3.wav,Clarinet Flute Violin_or_fiddle
01e628cb.wav,Clarinet Flute Acoustic_guitar
01e6e112.wav,Acoustic_guitar Telephone Harmonica
01e99e2d.wav,Cello Harmonica Telephone
01eccb6e.wav,Clarinet Saxophone Flute
01f27f99.wav,Fart Shatter Gunshot_or_gunfire
01f29edb.wav,Flute Cello Clarinet
