fname,label
00063640.wav,Hi-hat Shatter Finger_snapping
0013a1db.wav,Flute Violin_or_fiddle Cowbell
002bb878.wav,Bass_drum Gunshot_or_gunfire Knock
002d392d.wav,Bass_drum Knock Gunshot_or_gunfire
00326aa9.wav,Oboe Violin_or_fiddle Flute
0038a046.wav,Bass_drum Knock Cowbell
003995fa.wav,Glockenspiel Harmonica Squeak
005ae625.wav,Acoustic_guitar Electric_piano Gong
007759c4.wav,Acoustic_guitar Telephone Clarinet
008afd93.wav,Saxophone Flute Violin_or_fiddle
00a161c0.wav,Cello Acoustic_guitar Double_bass
00a7a2f6.wav,Clarinet Flute Acoustic_guitar
00ae03f6.wav,Chime Fireworks Harmonica
00b2404e.wav,Cello Double_bass Violin_or_fiddle
00beb030.wav,Clarinet Saxophone Oboe
00c4d5b8.wav,Acoustic_guitar Cello Gong
00c92c05.wav,Acoustic_guitar Glockenspiel Electric_piano
00ccf065.wav,Bass_drum Gunshot_or_gunfire Knock
00d0ab77.wav,Clarinet Flute Gong
00dffe3a.wav,Bass_drum Knock Gunshot_or_gunfire
00e33205.wav,Clarinet Flute Harmonica
00e7ed07.wav,Flute Harmonica Violin_or_fiddle
00eac343.wav,Violin_or_fiddle Electric_piano Glockenspiel
00f2f692.wav,Hi-hat Violin_or_fiddle Glockenspiel
0102a895.wav,Cello Double_bass Fart
010a0b3a.wav,Shatter Tambourine Cough
010eed01.wav,Trumpet Knock Gunshot_or_gunfire
01115622.wav,Shatter Tearing Fart
01198b7e.wav,Clarinet Flute Electric_piano
01207ce5.wav,Hi-hat Tearing Fireworks
0137bfba.wav,Applause Writing Computer_keyboard
014eb52e.wav,Flute Saxophone Trumpet
01608fa3.wav,Bass_drum Knock Double_bass
0169348e.wav,Clarinet Flute Trumpet
016e52da.wav,Flute Chime Hi-hat
0183b482.wav,Acoustic_guitar Electric_piano Cello
0185de6b.wav,Acoustic_guitar Fart Cello
01a5a2a3.wav,Bark Telephone Laughter
01aed32a.wav,Acoustic_guitar Electric_piano Flute
01afccc5.wav,Acoustic_guitar Telephone Flute
01b4cdb5.wav,Acoustic_guitar Writing Bus
01b85217.wav,Clarinet Flute Acoustic_guitar
01bb344f.wav,Acoustic_guitar Double_bass Cello
01bede12.wav,Trumpet Saxophone Flute
01c9d6d3.wav,Flute Violin_or_fiddle Clarinet
01e628cb.wav,Clarinet Flute Gong
01e6e112.wav,Acoustic_guitar Harmonica Fart
01e99e2d.wav,Cello Violin_or_fiddle Harmonica
01eccb6e.wav,Clarinet Flute Saxophone
01f27f99.wav,Fart Squeak Shatter
01f29edb.wav,Flute Clarinet Harmonica
01f9883e.wav,Acoustic_guitar Saxophone Fart
01fd22ba.wav,Bass_drum Electric_piano Telephone
01fe4a01.wav,Fireworks Tearing Harmonica
02107093.wav,Electric_piano Double_bass Tearing
02182ebd.wav,Hi-hat Snare_drum Tearing
02198549.wav,Tearing Keys_jangling Scissors
0220d48a.wav,Bass_drum Snare_drum Electric_piano
02210ee7.wav,Flute Cello Violin_or_fiddle
022170df.wav,Clarinet Flute Saxophone
023431b2.wav,Trumpet Harmonica Hi-hat
023e7db3.wav,Flute Saxophone Clarinet
023eab1f.wav,Double_bass Knock Bus
02482fdc.wav,Acoustic_guitar Chime Gong
024e45b1.wav,Cello Harmonica Acoustic_guitar
026820e6.wav,Cough Burping_or_eructation Fart
02697329.wav,Bass_drum Gunshot_or_gunfire Knock
027a8b14.wav,Finger_snapping Hi-hat Tearing
027dbe3e.wav,Bass_drum Double_bass Knock
027f06cc.wav,Cough Squeak Laughter
028278f0.wav,Trumpet Violin_or_fiddle Flute
028db587.wav,Double_bass Knock Bass_drum
02960f07.wav,Tearing Scissors Finger_snapping
0298b2c6.wav,Flute Harmonica Saxophone
02a0eb3c.wav,Drawer_open_or_close Snare_drum Bus
02ad476f.wav,Squeak Meow Drawer_open_or_close
02af55f6.wav,Acoustic_guitar Electric_piano Gong
02c3af87.wav,Trumpet Oboe Saxophone
02c46d0b.wav,Acoustic_guitar Double_bass Cello
02c6f112.wav,Cello Violin_or_fiddle Acoustic_guitar
02cb4d01.wav,Knock Bass_drum Double_bass
02d5dc55.wav,Bass_drum Knock Gunshot_or_gunfire
02d9b93c.wav,Flute Saxophone Trumpet
02df943b.wav,Bass_drum Knock Electric_piano
02e99b5e.wav,Cello Saxophone Microwave_oven
02f8d82c.wav,Trumpet Violin_or_fiddle Saxophone
02fb6c5b.wav,Knock Bass_drum Gunshot_or_gunfire
0300b76b.wav,Acoustic_guitar Laughter Fart
0303e3a5.wav,Microwave_oven Bass_drum Cello
03079bb2.wav,Writing Computer_keyboard Fart
030bacc6.wav,Microwave_oven Drawer_open_or_close Cello
030db750.wav,Squeak Shatter Telephone
0310089a.wav,Flute Hi-hat Double_bass
0316ff65.wav,Bass_drum Knock Gunshot_or_gunfire
03199dbe.wav,Cello Double_bass Fart
031b6d8f.wav,Flute Clarinet Violin_or_fiddle
03319789.wav,Violin_or_fiddle Cowbell Bark
033a0cbe.wav,Knock Bass_drum Double_bass
0345130c.wav,Trumpet Saxophone Oboe
034b1b41.wav,Flute Harmonica Glockenspiel
034c1c69.wav,Flute Saxophone Harmonica
035e420f.wav,Hi-hat Fart Tambourine
036c1697.wav,Acoustic_guitar Snare_drum Tearing
036f228c.wav,Clarinet Saxophone Flute
03786473.wav,Squeak Chime Glockenspiel
037e7b6f.wav,Flute Cello Saxophone
0381efd3.wav,Double_bass Acoustic_guitar Knock
038397e9.wav,Bass_drum Knock Microwave_oven
03858091.wav,Bass_drum Knock Gunshot_or_gunfire
03888259.wav,Double_bass Electric_piano Acoustic_guitar
0394e0d4.wav,Hi-hat Harmonica Gong
03953467.wav,Flute Saxophone Hi-hat
039d36e9.wav,Cello Violin_or_fiddle Flute
03ab8828.wav,Fireworks Gunshot_or_gunfire Microwave_oven
03af84e5.wav,Oboe Clarinet Flute
03b7faf1.wav,Finger_snapping Fireworks Keys_jangling
03c1c5f4.wav,Flute Clarinet Saxophone
03c5bfbb.wav,Gunshot_or_gunfire Bass_drum Fireworks
03d2bdca.wav,Clarinet Saxophone Electric_piano
03d5a89c.wav,Clarinet Flute Violin_or_fiddle
03e1e393.wav,Acoustic_guitar Laughter Fart
03e2ecd9.wav,Acoustic_guitar Electric_piano Gong
03e860b2.wav,Trumpet Violin_or_fiddle Hi-hat
03f2e21f.wav,Cello Saxophone Double_bass
03f39877.wav,Hi-hat Finger_snapping Snare_drum
03fafd5b.wav,Double_bass Knock Cello
03fccc98.wav,Bass_drum Gunshot_or_gunfire Knock
0402129f.wav,Snare_drum Drawer_open_or_close Squeak
040258a9.wav,Cello Squeak Saxophone
041521b0.wav,Bass_drum Gunshot_or_gunfire Knock
04154da3.wav,Bass_drum Electric_piano Gunshot_or_gunfire
0419676b.wav,Clarinet Flute Oboe
041983cd.wav,Acoustic_guitar Gong Cello
04199401.wav,Fart Gunshot_or_gunfire Tearing
041c68ec.wav,Cello Harmonica Gong
041c7581.wav,Cello Violin_or_fiddle Flute
041eed83.wav,Drawer_open_or_close Tearing Writing
0422b811.wav,Burping_or_eructation Cough Fart
0448c553.wav,Bass_drum Knock Snare_drum
0448d513.wav,Cello Violin_or_fiddle Flute
044aef8a.wav,Keys_jangling Squeak Scissors
045931e0.wav,Bark Telephone Meow
0459ee65.wav,Clarinet Flute Saxophone
045c6122.wav,Bass_drum Gunshot_or_gunfire Tearing
045c9ea8.wav,Clarinet Flute Saxophone
04605af5.wav,Shatter Hi-hat Cough
046250d3.wav,Cello Acoustic_guitar Double_bass
046486df.wav,Computer_keyboard Applause Tearing
0468ad68.wav,Flute Cello Harmonica
046e86b5.wav,Hi-hat Shatter Snare_drum
047b5857.wav,Cello Double_bass Acoustic_guitar
047bf19c.wav,Flute Hi-hat Glockenspiel
047e0d21.wav,Trumpet Hi-hat Flute
048470a5.wav,Squeak Laughter Cough
04a301e9.wav,Trumpet Violin_or_fiddle Hi-hat
04ab46a9.wav,Cello Harmonica Saxophone
04ab4e22.wav,Tambourine Keys_jangling Cowbell
