fname,label
00063640.wav,Keys_jangling Computer_keyboard Shatter
0013a1db.wav,Flute Oboe Violin_or_fiddle
002bb878.wav,Bass_drum Knock Computer_keyboard
002d392d.wav,Bass_drum Knock Snare_drum
00326aa9.wav,Oboe Flute Glockenspiel
0038a046.wav,Knock Bass_drum Electric_piano
003995fa.wav,Squeak Glockenspiel Squeak
005ae625.wav,Acoustic_guitar Electric_piano Gong
007759c4.wav,Telephone Clarinet Acoustic_guitar
008afd93.wav,Saxophone Clarinet Flute
00a161c0.wav,Cello Acoustic_guitar Clarinet
00a7a2f6.wav,Clarinet Acoustic_guitar Electric_piano
00ae03f6.wav,Chime Harmonica Telephone
00b2404e.wav,Cello Clarinet Acoustic_guitar
00beb030.wav,Clarinet Cello Violin_or_fiddle
00c4d5b8.wav,Acoustic_guitar Double_bass Cello
00c92c05.wav,Acoustic_guitar Clarinet Electric_piano
00ccf065.wav,Bass_drum Snare_drum Electric_piano
00d0ab77.wav,Clarinet Saxophone Flute
00dffe3a.wav,Bass_drum Electric_piano Knock
00e33205.wav,Clarinet Flute Saxophone
00e7ed07.wav,Flute Trumpet Saxophone
00eac343.wav,Electric_piano Squeak Violin_or_fiddle
00f2f692.wav,Violin_or_fiddle Hi-hat Violin_or_fiddle
0102a895.wav,Cello Acoustic_guitar Double_bass
010a0b3a.wav,Shatter Keys_jangling Tambourine
010eed01.wav,Knock Trumpet Gunshot_or_gunfire
01115622.wav,Shatter Tambourine Squeak
01198b7e.wav,Clarinet Flute Oboe
01207ce5.wav,Tearing Hi-hat Fireworks
0137bfba.wav,Computer_keyboard Laughter Acoustic_guitar
014eb52e.wav,Flute Clarinet Saxophone
01608fa3.wav,Bass_drum Knock Double_bass
0169348e.wav,Clarinet Trumpet Saxophone
016e52da.wav,Flute Clarinet Saxophone
0183b482.wav,Acoustic_guitar Clarinet Flute
0185de6b.wav,Acoustic_guitar Cello Electric_piano
01a5a2a3.wav,Bark Telephone Gong
01aed32a.wav,Acoustic_guitar Clarinet Saxophone
01afccc5.wav,Acoustic_guitar Cough Laughter
01b4cdb5.wav,Acoustic_guitar Bus Computer_keyboard
01b85217.wav,Clarinet Flute Saxophone
01bb344f.wav,Double_bass Acoustic_guitar Electric_piano
01bede12.wav,Trumpet Saxophone Oboe
01c9d6d3.wav,Clarinet Flute Trumpet
01e628cb.wav,Clarinet Flute Saxophone
01e6e112.wav,Acoustic_guitar Snare_drum Telephone
01e99e2d.wav,Cello Violin_or_fiddle Clarinet
01eccb6e.wav,Clarinet Flute Saxophone
01f27f99.wav,Fart Tambourine Keys_jangling
01f29edb.wav,Flute Clarinet Saxophone
01f9883e.wav,Acoustic_guitar Laughter Telephone
01fd22ba.wav,Bass_drum Electric_piano Double_bass
01fe4a01.wav,Tearing Bus Fireworks
02107093.wav,Electric_piano Knock Bass_drum
02182ebd.wav,Hi-hat Snare_drum Tearing
02198549.wav,Scissors Keys_jangling Scissors
0220d48a.wav,Bass_drum Knock Drawer_open_or_close
02210ee7.wav,Flute Clarinet Saxophone
022170df.wav,Clarinet Flute Saxophone
023431b2.wav,Trumpet Harmonica Violin_or_fiddle
023e7db3.wav,Flute Clarinet Saxophone
023eab1f.wav,Double_bass Electric_piano Cello
02482fdc.wav,Acoustic_guitar Gong Cello
024e45b1.wav,Cello Clarinet Violin_or_fiddle
026820e6.wav,Cough Fart Burping_or_eructation
02697329.wav,Bass_drum Knock Snare_drum
027a8b14.wav,Finger_snapping Hi-hat Tearing
027dbe3e.wav,Bass_drum Double_bass Knock
027f06cc.wav,Squeak Cough Squeak
028278f0.wav,Trumpet Clarinet Oboe
028db587.wav,Double_bass Bass_drum Knock
02960f07.wav,Scissors Writing Tearing
0298b2c6.wav,Flute Clarinet Oboe
02a0eb3c.wav,Acoustic_guitar Bus Drawer_open_or_close
02ad476f.wav,Squeak Meow Drawer_open_or_close
02af55f6.wav,Acoustic_guitar Clarinet Electric_piano
02c3af87.wav,Trumpet Oboe Saxophone
02c46d0b.wav,Cello Acoustic_guitar Double_bass
02c6f112.wav,Cello Violin_or_fiddle Double_bass
02cb4d01.wav,Bass_drum Knock Bass_drum
02d5dc55.wav,Bass_drum Knock Snare_drum
02d9b93c.wav,Clarinet Saxophone Flute
02df943b.wav,Bass_drum Knock Double_bass
02e99b5e.wav,Cello Clarinet Saxophone
02f8d82c.wav,Trumpet Saxophone Oboe
02fb6c5b.wav,Bass_drum Knock Bass_drum
0300b76b.wav,Acoustic_guitar Laughter Telephone
0303e3a5.wav,Bass_drum Microwave_oven Double_bass
03079bb2.wav,Computer_keyboard Writing Keys_jangling
030bacc6.wav,Drawer_open_or_close Microwave_oven Telephone
030db750.wav,Squeak Telephone Squeak
0310089a.wav,Flute Oboe Microwave_oven
0316ff65.wav,Bass_drum Knock Snare_drum
03199dbe.wav,Cello Double_bass Fireworks
031b6d8f.wav,Flute Clarinet Oboe
03319789.wav,Violin_or_fiddle Bark Cowbell
033a0cbe.wav,Bass_drum Knock Double_bass
0345130c.wav,Trumpet Oboe Saxophone
034b1b41.wav,Flute Clarinet Oboe
034c1c69.wav,Flute Oboe Clarinet
035e420f.wav,Burping_or_eructation Hi-hat Fart
036c1697.wav,Acoustic_guitar Snare_drum Tearing
036f228c.wav,Clarinet Flute Acoustic_guitar
03786473.wav,Squeak Violin_or_fiddle Clarinet
037e7b6f.wav,Flute Clarinet Oboe
0381efd3.wav,Double_bass Electric_piano Acoustic_guitar
038397e9.wav,Bass_drum Snare_drum Gunshot_or_gunfire
03858091.wav,Bass_drum Double_bass Knock
03888259.wav,Electric_piano Double_bass Acoustic_guitar
0394e0d4.wav,Hi-hat Violin_or_fiddle Shatter
03953467.wav,Flute Oboe Clarinet
039d36e9.wav,Cello Violin_or_fiddle Clarinet
03ab8828.wav,Fireworks Gunshot_or_gunfire Cello
03af84e5.wav,Oboe Clarinet Oboe
03b7faf1.wav,Writing Keys_jangling Finger_snapping
03c1c5f4.wav,Flute Saxophone Clarinet
03c5bfbb.wav,Gunshot_or_gunfire Fireworks Computer_keyboard
03d2bdca.wav,Clarinet Saxophone Flute
03d5a89c.wav,Clarinet Violin_or_fiddle Cello
